"Date","gender","distance","category","mincost","maxcost","sessiontimes","maxage","minage","sort","location","scholarships","specialneeds","beforeaftercare","gifted","keywords","Users"
"2019-05-14","both",20,"","","","","14","10","Distance","4500+Crown+Blvd","scholarshipsAvailable","","offersBeforeAfterCare","","",2
"2019-03-24","both",15,"","35","100","morning","14","9","","6006+Washington+blvd","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-04-20","both",20,"academic","","","morning","","4","","601+e+Hampden+Ave+Englewood","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-04-20","both",20,"academic","","","morning","","4","Distance","601+e+Hampden+Ave+Englewood","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-04-04","both",15,"sports","","","morning","","","","62205","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-04","both",20,"","","","day","6","4","","63012","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-04","both",20,"","","","day","6","4","Distance","63012","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-04-10","both",35,"dance","0","200","morning","15","7","","63033","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-05-21","both",10,"","","","day","5","4","","63110","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-30","both",20,"academic","","","morning","","","","63121","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-04-18","both",20,"academic","","","morning","14","9","","63121","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-04-04","both",20,"","50.00","100","morning","15","13","","63135","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-04-22","female",20,"arts","75","100","afternoon","9","6","","63135","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-04-22","female",20,"arts","75","100","afternoon","9","6","Cost","63135","scholarshipsAvailable","","offersBeforeAfterCare","","",3
"2019-04-22","female",20,"arts","75","100","afternoon","9","6","Distance","63135","scholarshipsAvailable","","offersBeforeAfterCare","","",2
"2019-04-10","both",35,"","0","200","morning","15","7","","63136","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-04-10","both",35,"","0","200","morning","15","7","Distance","63136","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-04-10","both",20,"","0","200","morning","15","7","","63138","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-04-10","both",35,"","0","200","morning","15","7","","63138","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-04-10","both",20,"","0","200","morning","15","7","Distance","63138","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-04-10","both",35,"","0","200","morning","15","7","Distance","63138","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-02-06","both",20,"academic","0","100","","12","5","","63143","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-03-18","both",10,"","","","morning","5","3","","80003","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-03-18","both",10,"","","","morning","6","3","","80003","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-04-04","both",20,"","","","day","","","","80010","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-05-01","both",7,"academic","0.00","50.00","morning","10","6","","80010","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-04-04","both",20,"","","","day","","","Distance","80010","scholarshipsAvailable","","offersBeforeAfterCare","","",4
"2018-03-13","both",20,"academic","0","100","morning","12","6","","80011","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-13","both",20,"academic","0","20","morning","12","6","","80011","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-13","both",20,"academic","0","100","morning","12","6","Distance","80011","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-13","both",20,"academic","0","20","morning","12","6","Distance","80011","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-27","both",20,"","","","day","","","","80015","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-03-20","both",20,"","100","400","morning","8","3","","80015","scholarshipsAvailable","","offersBeforeAfterCare","","",2
"2019-03-20","both",20,"","100","400","morning","8","3","Cost","80015","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-27","both",20,"","","","day","","","Distance","80015","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-03-28","both",20,"","","","day","","","","80022","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-03-28","both",20,"","","","day","15","10","","80022","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-03-28","both",20,"","","200","day","15","10","","80022","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-03-28","both",20,"","","200","morning","15","10","","80022","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-04-06","both",20,"dance","0","1000","day","10","8","","80022","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-04-06","both",20,"music","","","day","15","8","","80022","scholarshipsAvailable","","offersBeforeAfterCare","","",2
"2019-03-28","both",20,"","","","day","","","Distance","80022","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-03-28","both",20,"","","","day","15","10","Distance","80022","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-03-28","both",20,"","","200","day","15","10","Distance","80022","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-03-28","both",20,"","","200","morning","15","10","Distance","80022","scholarshipsAvailable","","offersBeforeAfterCare","","",3
"2019-04-06","both",20,"dance","0","1000","day","10","8","Distance","80022","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-03-29","both",30,"","","","day","13","6","","80108","scholarshipsAvailable","","offersBeforeAfterCare","","",2
"2019-03-29","both",30,"","","","day","13","6","Distance","80108","scholarshipsAvailable","","offersBeforeAfterCare","","",6
"2018-03-14","both",20,"nature","","","morning","6","5","","80113","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-15","both",20,"nature","","","morning","6","5","","80113","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-15","both",20,"nature","","","morning","6","5","Distance","80113","scholarshipsAvailable","","offersBeforeAfterCare","","",5
"2018-03-21","both",20,"nature","","","morning","6","5","Distance","80113","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-18","both",10,"arts","","","","9","6","","80120","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-18","both",10,"arts","","","","9","6","Distance","80120","scholarshipsAvailable","","offersBeforeAfterCare","","",2
"2018-03-21","both",10,"arts","","","","9","6","Distance","80120","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-03-17","both",20,"academic","","","day","","","","80128","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-13","both",20,"","0","100","","18","5","","80202","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-15","both",20,"","0","100","","18","5","","80202","scholarshipsAvailable","","offersBeforeAfterCare","","",2
"2018-03-15","both",20,"","0","","overnight","18","5","","80202","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-15","both",20,"","0","100","overnight","18","5","","80202","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-15","both",20,"","0","100","","18","5","Distance","80202","scholarshipsAvailable","","offersBeforeAfterCare","","",2
"2018-03-15","both",20,"","0","","overnight","18","5","Distance","80202","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-15","both",20,"","0","100","overnight","18","5","Distance","80202","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-04-25","both",10,"","0","1000","morning","18","5","","80204","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-04-25","both",10,"","0","1000","morning","7","5","","80204","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-04-25","both",10,"","0","1000","morning","18","5","Cost","80204","scholarshipsAvailable","","offersBeforeAfterCare","","",2
"2018-07-08","both",20,"academic","","","morning","12","7","","80205","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-07-08","both",20,"academic","","","morning","12","7","Distance","80205","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-04-21","both",5,"drama","","","","15","11","","80209","scholarshipsAvailable","","offersBeforeAfterCare","","",2
"2018-04-25","both",10,"arts","0","100","morning","11","3","","80219","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-04-25","both",20,"arts","0","100","morning","11","3","","80219","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-04-25","both",10,"arts","0","200","morning","11","3","","80219","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-03-29","both",10,"academic","","","morning","6","4","","80219","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-04-25","both",10,"arts","0","100","morning","11","3","Distance","80219","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-04-25","both",10,"arts","0","200","morning","11","3","Distance","80219","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-03-29","both",10,"academic","","","morning","6","4","Distance","80219","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-04-08","both",20,"","","","morning","6","6","","80220","scholarshipsAvailable","","offersBeforeAfterCare","","",2
"2019-04-08","both",20,"","0","0","morning","6","6","","80220","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-04-19","both",20,"","0","200","morning","12","8","","80221","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-04-19","both",20,"","0","200","morning","12","8","Distance","80221","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-15","both",20,"","","","overnight","18","5","","80223","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-15","both",20,"","","","overnight","18","5","Distance","80223","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-03-20","male",20,"music","","","morning","8","6","","80224","scholarshipsAvailable","","offersBeforeAfterCare","","",2
"2019-03-20","male",20,"","","","morning","","68","","80224","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-03-20","male",20,"music","","","morning","8","6","Distance","80224","scholarshipsAvailable","","offersBeforeAfterCare","","",2
"2019-03-20","male",20,"","","","morning","","68","Distance","80224","scholarshipsAvailable","","offersBeforeAfterCare","","",2
"2018-03-18","both",20,"academic","100","200","evening","6","3","","80229","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-05-01","both",20,"academic","0","50","morning","10","3","","80230","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-21","both",5,"dance","","","day","","","","80231","scholarshipsAvailable","","offersBeforeAfterCare","","",2
"2018-06-14","both",20,"","","","morning","","","","80231","scholarshipsAvailable","","offersBeforeAfterCare","","",2
"2018-07-13","both",20,"","","","morning","","","","80231","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-21","both",5,"cooking","","","morning","","","","80231","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-21","both",5,"dance","","","morning","","","","80231","scholarshipsAvailable","","offersBeforeAfterCare","","",2
"2018-06-01","both",10,"","","300","morning","","","","80231","scholarshipsAvailable","","offersBeforeAfterCare","","",2
"2019-05-08","both",10,"","","","","12","","","80231","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-21","both",5,"music","","","morning","12","5","","80231","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-24","both",5,"music","","","morning","12","5","","80231","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-24","both",10,"arts","","","morning","12","7","","80231","scholarshipsAvailable","","offersBeforeAfterCare","","",4
"2018-03-24","both",10,"cooking","","","morning","12","7","","80231","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-24","both",5,"music","","","morning","12","7","","80231","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-24","both",10,"music","","","morning","12","7","","80231","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-06-01","both",10,"","","300","morning","12","8","","80231","scholarshipsAvailable","","offersBeforeAfterCare","","",2
"2018-03-21","both",5,"dance","","","morning","","","Cost","80231","scholarshipsAvailable","","offersBeforeAfterCare","","",3
"2018-03-21","both",5,"dance","","","morning","","","Date","80231","scholarshipsAvailable","","offersBeforeAfterCare","","",3
"2018-06-14","both",20,"","","","morning","","","Distance","80231","scholarshipsAvailable","","offersBeforeAfterCare","","",3
"2018-03-21","both",5,"cooking","","","morning","","","Distance","80231","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-06-01","both",10,"","","300","morning","","","Distance","80231","scholarshipsAvailable","","offersBeforeAfterCare","","",2
"2019-05-08","both",10,"","","","","12","","Distance","80231","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-24","both",5,"music","","","morning","12","5","Distance","80231","scholarshipsAvailable","","offersBeforeAfterCare","","",2
"2018-03-24","both",10,"arts","","","morning","12","7","Distance","80231","scholarshipsAvailable","","offersBeforeAfterCare","","",21
"2018-03-24","both",10,"cooking","","","morning","12","7","Distance","80231","scholarshipsAvailable","","offersBeforeAfterCare","","",3
"2018-03-24","both",5,"music","","","morning","12","7","Distance","80231","scholarshipsAvailable","","offersBeforeAfterCare","","",3
"2018-03-24","both",10,"music","","","morning","12","7","Distance","80231","scholarshipsAvailable","","offersBeforeAfterCare","","",2
"2018-06-01","both",10,"","","300","morning","12","8","Distance","80231","scholarshipsAvailable","","offersBeforeAfterCare","","",1
