"","Id","Id2","Geography","Estimate..Total.","Margin.of.Error..Total.","Estimate..Male.","Margin.of.Error..Male.","Estimate..Male....Under.5.years","Margin.of.Error..Male....Under.5.years","Estimate..Male....5.to.9.years","Margin.of.Error..Male....5.to.9.years","Estimate..Male....10.to.14.years","Margin.of.Error..Male....10.to.14.years","Estimate..Male....15.to.17.years","Margin.of.Error..Male....15.to.17.years","Estimate..Male....18.and.19.years","Margin.of.Error..Male....18.and.19.years","Estimate..Male....20.years","Margin.of.Error..Male....20.years","Estimate..Male....21.years","Margin.of.Error..Male....21.years","Estimate..Male....22.to.24.years","Margin.of.Error..Male....22.to.24.years","Estimate..Male....25.to.29.years","Margin.of.Error..Male....25.to.29.years","Estimate..Male....30.to.34.years","Margin.of.Error..Male....30.to.34.years","Estimate..Male....35.to.39.years","Margin.of.Error..Male....35.to.39.years","Estimate..Male....40.to.44.years","Margin.of.Error..Male....40.to.44.years","Estimate..Male....45.to.49.years","Margin.of.Error..Male....45.to.49.years","Estimate..Male....50.to.54.years","Margin.of.Error..Male....50.to.54.years","Estimate..Male....55.to.59.years","Margin.of.Error..Male....55.to.59.years","Estimate..Male....60.and.61.years","Margin.of.Error..Male....60.and.61.years","Estimate..Male....62.to.64.years","Margin.of.Error..Male....62.to.64.years","Estimate..Male....65.and.66.years","Margin.of.Error..Male....65.and.66.years","Estimate..Male....67.to.69.years","Margin.of.Error..Male....67.to.69.years","Estimate..Male....70.to.74.years","Margin.of.Error..Male....70.to.74.years","Estimate..Male....75.to.79.years","Margin.of.Error..Male....75.to.79.years","Estimate..Male....80.to.84.years","Margin.of.Error..Male....80.to.84.years","Estimate..Male....85.years.and.over","Margin.of.Error..Male....85.years.and.over","Estimate..Female.","Margin.of.Error..Female.","Estimate..Female....Under.5.years","Margin.of.Error..Female....Under.5.years","Estimate..Female....5.to.9.years","Margin.of.Error..Female....5.to.9.years","Estimate..Female....10.to.14.years","Margin.of.Error..Female....10.to.14.years","Estimate..Female....15.to.17.years","Margin.of.Error..Female....15.to.17.years","Estimate..Female....18.and.19.years","Margin.of.Error..Female....18.and.19.years","Estimate..Female....20.years","Margin.of.Error..Female....20.years","Estimate..Female....21.years","Margin.of.Error..Female....21.years","Estimate..Female....22.to.24.years","Margin.of.Error..Female....22.to.24.years","Estimate..Female....25.to.29.years","Margin.of.Error..Female....25.to.29.years","Estimate..Female....30.to.34.years","Margin.of.Error..Female....30.to.34.years","Estimate..Female....35.to.39.years","Margin.of.Error..Female....35.to.39.years","Estimate..Female....40.to.44.years","Margin.of.Error..Female....40.to.44.years","Estimate..Female....45.to.49.years","Margin.of.Error..Female....45.to.49.years","Estimate..Female....50.to.54.years","Margin.of.Error..Female....50.to.54.years","Estimate..Female....55.to.59.years","Margin.of.Error..Female....55.to.59.years","Estimate..Female....60.and.61.years","Margin.of.Error..Female....60.and.61.years","Estimate..Female....62.to.64.years","Margin.of.Error..Female....62.to.64.years","Estimate..Female....65.and.66.years","Margin.of.Error..Female....65.and.66.years","Estimate..Female....67.to.69.years","Margin.of.Error..Female....67.to.69.years","Estimate..Female....70.to.74.years","Margin.of.Error..Female....70.to.74.years","Estimate..Female....75.to.79.years","Margin.of.Error..Female....75.to.79.years","Estimate..Female....80.to.84.years","Margin.of.Error..Female....80.to.84.years","Estimate..Female....85.years.and.over","Margin.of.Error..Female....85.years.and.over"
"290","1500000US080310043021",80310043021,"Block Group 1, Census Tract 43.02, Denver County, Colorado",762,170,475,141,54,38,18,21,0,11,0,11,0,11,0,11,26,41,42,64,31,47,75,36,64,45,31,30,74,50,17,20,10,15,9,14,10,16,0,11,0,11,9,14,5,9,0,11,0,11,287,66,16,21,7,12,0,11,0,11,0,11,0,11,0,11,0,11,12,14,88,44,33,26,18,20,17,19,21,34,21,24,0,11,29,26,0,11,0,11,15,17,10,17,0,11,0,11
"291","1500000US080310043022",80310043022,"Block Group 2, Census Tract 43.02, Denver County, Colorado",907,150,385,81,0,11,25,29,29,31,12,19,11,17,0,11,0,11,22,29,34,33,48,33,23,26,32,33,19,21,24,25,33,31,9,14,0,11,13,13,10,16,21,24,20,22,0,11,0,11,522,104,52,48,30,42,25,30,11,18,0,11,0,11,0,11,4,8,48,32,10,15,57,44,32,33,55,37,34,28,29,26,23,25,17,20,10,15,0,11,18,22,10,15,35,32,22,25
"292","1500000US080310043023",80310043023,"Block Group 3, Census Tract 43.02, Denver County, Colorado",750,195,385,143,13,21,34,53,26,30,0,11,0,11,0,11,0,11,0,11,18,20,47,56,28,26,68,74,21,25,28,31,0,11,0,11,12,18,10,14,9,14,53,32,10,23,8,13,0,11,365,100,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,38,31,49,61,53,44,21,24,10,17,15,19,10,14,0,11,67,56,9,14,37,29,37,26,0,11,9,14,10,13
"293","1500000US080310043031",80310043031,"Block Group 1, Census Tract 43.03, Denver County, Colorado",1578,267,740,155,71,45,34,26,79,50,45,43,8,12,0,11,19,28,17,21,0,11,54,42,51,48,71,46,102,49,47,32,14,22,9,13,6,10,46,31,8,13,39,29,7,11,0,11,13,20,838,160,125,80,72,53,48,29,17,18,6,9,41,58,0,11,15,21,56,46,42,41,52,44,52,33,129,58,34,37,26,24,18,19,19,21,29,25,10,16,10,15,15,17,0,11,22,25
"294","1500000US080310043032",80310043032,"Block Group 2, Census Tract 43.03, Denver County, Colorado",1041,205,433,91,10,17,36,29,15,17,0,11,0,11,16,23,0,11,0,11,6,9,22,20,0,11,39,36,34,30,34,34,37,28,51,32,35,26,36,26,7,11,24,22,8,12,6,9,17,18,608,148,12,18,25,30,73,56,23,25,0,11,0,11,0,11,0,11,0,11,20,19,0,11,87,62,27,26,69,38,35,26,31,26,59,34,45,62,25,23,20,20,6,10,0,11,51,46
"295","1500000US080310043033",80310043033,"Block Group 3, Census Tract 43.03, Denver County, Colorado",526,111,249,62,10,16,18,20,12,14,9,14,0,11,0,11,0,11,0,11,0,11,12,18,17,19,23,22,12,16,5,10,18,20,21,26,22,20,27,24,34,23,0,11,0,11,0,11,9,13,277,72,42,34,16,18,11,13,0,11,0,11,0,11,0,11,0,11,0,11,11,17,17,19,15,17,16,17,6,9,50,31,8,13,7,12,0,11,31,29,10,16,0,11,8,13,29,25
"296","1500000US080310043034",80310043034,"Block Group 4, Census Tract 43.03, Denver County, Colorado",909,220,337,77,38,30,9,14,18,19,5,9,7,11,0,11,0,11,0,11,0,11,5,8,37,44,28,33,29,27,26,22,7,11,14,17,53,46,10,15,0,11,19,20,19,21,5,10,8,12,572,181,124,101,59,49,42,38,0,11,0,11,0,11,0,11,0,11,10,14,34,43,29,33,82,53,0,11,47,29,23,21,19,20,28,42,0,11,8,13,16,18,43,27,0,11,8,14
"297","1500000US080310043041",80310043041,"Block Group 1, Census Tract 43.04, Denver County, Colorado",1186,299,625,210,49,58,12,27,6,14,42,43,0,11,0,11,0,11,14,24,162,174,17,26,51,48,111,92,47,60,9,14,26,32,14,24,14,22,0,11,0,11,0,11,51,43,0,11,0,11,561,150,45,43,52,69,45,41,9,13,0,11,0,11,0,11,10,18,60,78,18,29,65,48,54,39,43,54,30,36,9,17,17,27,28,31,0,11,0,11,0,11,58,53,18,27,0,11
"298","1500000US080310043042",80310043042,"Block Group 2, Census Tract 43.04, Denver County, Colorado",1148,282,615,223,26,40,17,27,8,15,35,32,0,11,0,11,5,10,6,16,27,48,23,27,54,62,72,57,112,112,72,79,20,27,41,36,12,20,0,11,34,38,17,26,17,26,1,2,16,24,533,134,14,23,0,11,13,19,24,31,0,11,0,11,0,11,41,39,19,31,41,37,9,17,33,38,39,40,36,35,33,37,0,11,14,24,48,45,45,40,33,37,0,11,19,28,72,55
"299","1500000US080310043043",80310043043,"Block Group 3, Census Tract 43.04, Denver County, Colorado",1812,315,728,152,33,38,43,37,55,47,0,11,37,28,0,11,33,34,14,19,12,12,37,44,93,60,68,61,90,77,57,57,63,49,12,19,13,19,30,34,0,11,38,43,0,11,0,11,0,11,1084,238,44,38,199,131,0,11,53,64,55,56,12,12,6,11,10,16,35,41,36,42,135,83,116,75,46,44,22,36,52,44,91,73,74,51,11,19,21,26,12,21,19,31,15,25,20,31
"300","1500000US080310043044",80310043044,"Block Group 4, Census Tract 43.04, Denver County, Colorado",1739,352,865,289,57,46,42,53,9,16,2,14,0,11,0,11,0,11,0,11,216,228,109,94,135,83,53,51,40,35,59,62,79,97,19,31,28,32,0,11,0,11,0,11,0,11,17,27,0,11,874,255,12,22,10,18,30,34,0,11,1,14,0,11,0,11,73,95,59,68,112,69,143,81,16,26,220,157,16,26,89,73,16,27,11,18,18,28,0,11,0,11,29,38,19,30,0,11
"301","1500000US080310043061",80310043061,"Block Group 1, Census Tract 43.06, Denver County, Colorado",458,183,257,90,0,11,15,25,32,37,0,11,0,11,0,11,0,11,0,11,0,11,0,11,28,40,28,38,0,11,19,29,21,33,0,11,13,23,0,11,14,23,25,42,25,30,0,11,37,58,201,108,0,11,25,32,28,35,0,11,0,11,10,17,0,11,0,11,0,11,0,11,28,40,0,11,32,38,0,11,0,11,13,22,14,22,0,11,38,46,0,11,0,11,0,11,13,21
"302","1500000US080310043062",80310043062,"Block Group 2, Census Tract 43.06, Denver County, Colorado",821,260,370,147,25,41,25,39,33,29,18,28,11,19,0,11,0,11,0,11,0,11,29,38,50,57,43,53,38,33,31,37,17,27,0,11,15,24,11,20,12,20,12,20,0,11,0,11,0,11,451,165,67,66,21,33,48,56,14,22,0,11,0,11,0,11,24,38,18,31,0,11,96,78,0,11,32,34,16,26,34,37,0,11,25,30,14,21,13,20,29,32,0,11,0,11,0,11
"303","1500000US080310043063",80310043063,"Block Group 3, Census Tract 43.06, Denver County, Colorado",1816,368,736,235,59,44,39,36,0,11,0,11,0,11,0,11,0,11,184,178,0,11,58,61,49,47,25,34,20,32,34,37,62,50,0,11,52,71,0,11,37,42,43,42,35,32,12,20,27,27,1080,241,79,60,19,25,62,64,0,11,15,24,0,11,0,11,57,57,65,70,63,66,60,56,59,70,110,88,0,11,186,101,40,41,61,57,13,21,16,26,31,37,38,36,41,36,65,78
"304","1500000US080310043064",80310043064,"Block Group 4, Census Tract 43.06, Denver County, Colorado",851,212,363,113,22,35,14,22,15,25,0,11,0,11,0,11,0,11,0,11,20,32,38,45,46,55,15,25,39,43,0,11,80,62,0,11,0,11,13,21,22,26,9,13,13,21,9,14,8,14,488,131,15,22,23,36,51,40,0,11,0,11,0,11,0,11,0,11,44,50,15,22,59,64,0,11,102,57,36,38,38,31,21,33,0,11,32,35,19,20,11,16,0,11,9,16,13,20
"305","1500000US080310043065",80310043065,"Block Group 5, Census Tract 43.06, Denver County, Colorado",1311,313,713,223,138,110,88,76,45,70,0,11,0,11,20,28,0,11,0,11,0,11,74,103,40,48,0,11,55,52,54,43,36,38,19,30,0,11,16,26,23,29,24,20,12,19,34,39,35,59,598,133,40,48,42,34,15,24,21,33,0,11,0,11,21,28,21,28,17,27,96,113,23,39,54,51,32,26,0,11,55,47,14,23,30,36,20,25,0,11,36,31,14,22,47,43,0,11
"306","1500000US080310044031",80310044031,"Block Group 1, Census Tract 44.03, Denver County, Colorado",753,203,445,118,4,11,19,17,8,12,53,43,0,11,0,11,5,12,96,90,27,25,76,41,6,17,23,20,19,18,0,11,30,28,29,44,20,23,8,12,0,11,0,11,14,19,8,14,0,11,308,117,6,11,6,9,27,43,8,12,10,22,0,11,0,11,22,28,30,23,31,33,39,43,23,24,30,25,25,20,20,22,0,11,7,11,0,11,11,18,7,12,0,11,6,10,0,11
"307","1500000US080310044032",80310044032,"Block Group 2, Census Tract 44.03, Denver County, Colorado",2283,367,1196,230,52,42,40,28,91,73,55,45,25,37,36,34,8,14,69,108,130,80,122,63,149,73,121,71,52,44,120,69,37,36,25,30,12,17,18,21,9,15,25,29,0,11,0,11,0,11,1087,219,50,42,39,39,167,97,55,44,19,21,0,11,0,11,12,20,76,73,133,74,151,79,32,26,38,25,74,84,73,51,6,10,0,11,21,23,36,27,48,38,9,14,9,15,39,46
"308","1500000US080310044033",80310044033,"Block Group 3, Census Tract 44.03, Denver County, Colorado",1500,259,761,174,10,13,16,18,43,36,6,9,10,15,84,108,19,31,44,32,167,70,102,59,42,33,23,20,54,33,56,33,0,11,7,12,7,12,36,32,6,10,22,21,0,11,7,11,0,11,739,146,31,23,11,16,22,32,30,24,11,16,15,16,6,9,76,52,64,34,86,43,75,57,42,43,66,44,64,41,16,17,11,18,21,18,17,25,40,30,27,24,8,12,0,11,0,11
"309","1500000US080310044041",80310044041,"Block Group 1, Census Tract 44.04, Denver County, Colorado",1693,612,759,235,87,64,77,66,68,110,18,28,8,24,13,24,0,11,0,11,49,43,149,131,100,100,41,43,36,37,47,44,18,30,0,11,0,11,0,11,0,11,14,20,0,11,22,25,12,19,934,430,91,76,61,66,62,67,105,107,43,54,23,68,0,11,0,11,38,39,190,166,105,88,119,99,45,61,0,11,41,38,0,11,0,11,0,11,0,11,0,11,0,11,11,17,0,11
"310","1500000US080310044042",80310044042,"Block Group 2, Census Tract 44.04, Denver County, Colorado",2743,517,1282,352,225,128,118,70,87,81,0,11,0,11,9,14,0,11,81,63,213,145,118,83,29,36,146,80,87,74,87,72,52,56,0,11,15,24,0,11,0,11,15,25,0,11,0,11,0,11,1461,265,101,71,89,68,162,125,0,11,25,42,7,11,112,96,157,92,144,88,144,87,138,97,10,17,47,45,84,77,101,101,17,28,0,11,14,22,26,30,83,63,0,11,0,11,0,11
"311","1500000US080310044043",80310044043,"Block Group 3, Census Tract 44.04, Denver County, Colorado",1982,494,1003,282,106,86,62,68,71,61,0,11,17,22,0,11,7,14,44,60,101,79,67,60,80,67,93,66,36,57,192,167,51,57,14,24,30,26,12,21,0,11,0,11,10,18,10,15,0,11,979,298,46,43,14,26,127,116,103,113,14,21,0,11,9,15,53,47,86,64,80,67,118,85,14,23,124,100,84,80,47,46,13,20,0,11,14,23,12,20,12,19,0,11,9,14,0,11
"312","1500000US080310044051",80310044051,"Block Group 1, Census Tract 44.05, Denver County, Colorado",1560,436,808,287,27,25,103,69,148,96,12,19,30,46,0,11,10,15,43,56,14,29,17,32,39,38,121,92,26,31,76,48,69,72,0,11,26,32,0,11,0,11,0,11,14,23,18,29,15,22,752,195,18,28,53,67,12,20,64,53,20,24,0,11,0,11,29,37,0,11,11,18,111,86,52,36,72,69,103,64,59,49,0,11,13,20,0,11,13,20,36,39,28,31,16,25,42,67
"313","1500000US080310044052",80310044052,"Block Group 2, Census Tract 44.05, Denver County, Colorado",1293,289,398,158,16,27,34,38,0,11,0,11,0,11,11,17,20,23,58,56,68,58,98,75,59,72,0,11,34,39,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,895,202,46,40,16,25,0,11,0,11,11,17,14,21,0,11,133,102,322,166,117,92,89,86,11,17,13,21,22,27,25,27,0,11,30,34,28,35,18,29,0,11,0,11,0,11,0,11
"314","1500000US080310044053",80310044053,"Block Group 3, Census Tract 44.05, Denver County, Colorado",1212,331,506,182,40,50,61,53,5,10,4,9,0,11,0,11,0,11,9,15,35,31,91,81,94,78,22,26,10,18,33,41,29,33,14,21,17,26,0,11,0,11,13,20,0,11,13,21,16,25,706,252,0,11,47,39,60,72,5,10,43,61,6,10,0,11,11,19,13,23,113,75,28,33,18,19,39,40,80,76,17,26,13,20,101,103,0,11,49,45,0,11,15,23,0,11,48,44
"315","1500000US080310044054",80310044054,"Block Group 4, Census Tract 44.05, Denver County, Colorado",4187,462,1860,279,215,94,92,69,73,55,45,43,19,22,7,12,24,26,10,15,132,80,132,80,106,64,87,67,217,119,211,73,80,59,68,76,68,42,65,50,79,56,68,51,31,36,16,24,15,23,2327,310,136,85,118,92,201,126,80,54,54,47,0,11,0,11,0,11,57,55,211,109,337,135,160,84,128,69,106,71,190,132,80,49,82,75,96,49,112,55,82,53,16,25,0,11,81,51
"316","1500000US080310045031",80310045031,"Block Group 1, Census Tract 45.03, Denver County, Colorado",1399,463,708,256,38,42,80,63,144,100,20,24,0,11,0,11,0,11,5,9,124,92,43,50,104,72,22,27,8,12,40,38,26,25,7,10,0,11,0,11,21,17,6,10,6,10,0,11,14,22,691,240,63,64,79,61,183,149,6,9,0,11,0,11,11,18,31,36,66,58,9,14,85,63,11,17,29,28,0,11,33,26,7,10,27,33,8,13,7,12,23,25,0,11,6,11,7,12
"317","1500000US080310045032",80310045032,"Block Group 2, Census Tract 45.03, Denver County, Colorado",1391,636,909,596,57,63,56,56,88,146,71,53,22,25,0,11,17,22,32,51,139,140,145,133,21,20,57,51,36,31,0,11,81,69,15,18,0,11,24,26,13,20,7,11,6,10,22,25,0,11,482,150,15,25,28,31,53,54,36,42,0,11,17,27,0,11,11,17,0,11,48,38,69,57,17,18,68,60,35,40,37,35,7,11,9,15,0,11,0,11,20,24,12,14,0,11,0,11
"318","1500000US080310045033",80310045033,"Block Group 3, Census Tract 45.03, Denver County, Colorado",1295,424,595,238,55,64,138,117,46,49,64,60,0,11,0,11,0,11,7,12,78,65,23,28,71,57,39,45,0,11,69,54,0,11,0,11,0,11,0,11,0,11,5,9,0,11,0,11,0,11,700,255,97,101,90,76,118,78,0,11,0,11,0,11,22,37,7,11,124,80,45,49,61,52,42,48,21,26,38,38,22,35,0,11,0,11,7,12,0,11,6,10,0,11,0,11,0,11
"319","1500000US080310045041",80310045041,"Block Group 1, Census Tract 45.04, Denver County, Colorado",1488,271,601,138,57,49,59,42,24,26,40,37,0,11,16,19,0,11,56,39,56,38,110,71,39,37,30,33,8,12,31,36,16,25,15,23,17,26,14,22,0,11,13,14,0,11,0,11,0,11,887,193,92,44,119,77,51,50,7,12,50,36,17,28,23,24,49,46,31,25,68,53,87,58,51,42,16,26,75,62,72,53,16,26,23,20,11,19,0,11,0,11,20,29,0,11,9,15
"320","1500000US080310045042",80310045042,"Block Group 2, Census Tract 45.04, Denver County, Colorado",2025,466,907,257,96,54,97,57,63,45,37,32,29,35,37,44,19,27,28,43,130,80,60,35,23,27,56,44,16,19,7,12,72,67,39,39,30,30,8,13,12,16,23,24,0,11,25,27,0,11,1118,300,116,80,153,64,127,65,51,26,47,61,0,11,19,23,62,54,66,46,118,67,28,24,33,27,73,63,72,50,19,30,14,22,7,12,0,11,57,39,17,28,14,21,25,38,0,11
"321","1500000US080310045043",80310045043,"Block Group 3, Census Tract 45.04, Denver County, Colorado",993,260,465,133,32,32,42,40,41,41,15,23,14,21,0,11,12,18,34,38,77,57,35,29,38,36,75,56,25,28,11,18,0,11,0,11,0,11,0,11,0,11,0,11,14,21,0,11,0,11,528,159,99,56,55,40,53,57,20,24,20,26,0,11,0,11,27,32,68,50,54,36,0,11,59,45,28,24,20,17,0,11,0,11,0,11,12,21,0,11,13,19,0,11,0,11,0,11
"322","1500000US080310045051",80310045051,"Block Group 1, Census Tract 45.05, Denver County, Colorado",2668,432,1421,252,224,128,145,122,89,57,0,11,59,40,50,63,41,46,9,15,141,69,55,58,63,50,225,93,69,58,48,54,89,67,20,30,18,29,13,15,23,25,12,19,20,30,8,12,0,11,1247,261,160,106,80,56,165,81,19,23,48,44,0,11,35,39,81,61,59,40,119,80,42,40,189,94,33,37,33,31,92,69,6,10,46,48,14,22,9,17,0,11,12,14,5,9,0,11
"323","1500000US080310045052",80310045052,"Block Group 2, Census Tract 45.05, Denver County, Colorado",750,382,365,207,38,42,49,44,54,62,0,11,16,27,0,11,19,33,29,47,48,57,0,11,37,44,52,49,0,11,23,36,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,385,188,0,11,46,44,31,35,26,29,0,11,53,89,0,11,16,26,61,48,14,25,49,60,11,18,17,28,17,28,0,11,7,12,12,20,0,11,0,11,12,13,13,21,0,11,0,11
"324","1500000US080310045053",80310045053,"Block Group 3, Census Tract 45.05, Denver County, Colorado",1188,442,638,271,69,56,97,87,66,51,5,11,0,11,0,11,0,11,0,11,102,103,4,8,40,30,79,52,0,11,47,70,71,57,33,47,12,19,8,14,0,11,5,8,0,11,0,11,0,11,550,209,40,49,105,42,30,34,33,33,19,35,0,11,0,11,0,11,57,60,62,52,64,39,13,19,43,64,25,35,2,10,0,11,13,21,16,20,0,11,0,11,28,33,0,11,0,11
"325","1500000US080310045061",80310045061,"Block Group 1, Census Tract 45.06, Denver County, Colorado",849,257,492,166,52,48,58,49,41,37,50,44,0,11,0,11,13,19,24,25,33,25,5,7,64,43,32,27,45,55,26,24,7,11,0,11,27,25,0,11,0,11,8,11,7,10,0,11,0,11,357,126,19,20,24,20,73,44,31,28,0,11,13,19,10,16,10,13,19,18,29,25,44,35,18,21,19,22,34,27,0,11,0,11,0,11,0,11,9,14,5,8,0,11,0,11,0,11
"326","1500000US080310045062",80310045062,"Block Group 2, Census Tract 45.06, Denver County, Colorado",1424,308,730,164,30,33,40,28,84,48,21,15,16,20,13,18,24,28,30,26,64,49,24,20,51,33,61,39,68,42,22,26,47,32,0,11,46,36,36,29,18,16,20,16,10,12,5,8,0,11,694,163,73,39,42,31,47,31,38,31,20,23,18,26,10,17,2,6,84,48,40,30,77,42,49,36,32,29,0,11,43,40,50,37,32,19,7,11,13,13,0,11,0,11,11,15,6,8
"327","1500000US080310045063",80310045063,"Block Group 3, Census Tract 45.06, Denver County, Colorado",1448,294,677,155,76,57,98,48,73,42,62,44,27,26,18,21,0,11,15,16,21,22,17,15,46,29,68,53,0,11,15,23,46,35,5,7,0,11,15,23,0,11,26,20,18,23,26,24,5,8,771,170,126,56,50,30,143,73,8,9,25,25,10,14,13,14,50,31,69,34,72,40,48,28,17,19,0,11,20,18,30,25,15,16,15,21,0,11,9,12,6,9,10,15,24,25,11,10
"328","1500000US080310046011",80310046011,"Block Group 1, Census Tract 46.01, Denver County, Colorado",1186,357,636,216,33,51,0,11,124,95,35,46,17,26,0,11,26,41,55,73,24,39,37,37,6,11,84,63,28,38,24,27,54,56,7,11,16,20,0,11,0,11,29,29,0,11,37,30,0,11,550,188,98,74,41,36,29,35,0,11,16,25,0,11,34,46,0,11,38,41,66,56,26,36,31,34,0,11,48,40,29,44,30,28,0,11,0,11,0,11,16,17,19,20,7,12,22,22
"329","1500000US080310046012",80310046012,"Block Group 2, Census Tract 46.01, Denver County, Colorado",1479,389,738,245,29,38,9,14,57,53,34,43,10,15,0,11,50,51,75,52,113,93,28,37,9,14,28,36,68,56,66,61,29,45,26,39,9,14,0,11,47,43,33,27,0,11,0,11,18,20,741,214,101,74,35,35,57,56,8,14,27,39,0,11,0,11,48,63,76,64,31,33,18,28,17,20,71,59,64,58,26,30,0,11,41,47,10,15,9,15,16,19,33,24,23,25,30,25
"330","1500000US080310046013",80310046013,"Block Group 3, Census Tract 46.01, Denver County, Colorado",1929,527,864,284,95,67,69,77,65,50,70,76,17,30,13,21,0,11,0,11,67,56,104,70,20,25,95,57,40,34,63,64,74,52,0,11,28,32,33,39,0,11,0,11,0,11,0,11,11,16,1065,290,34,42,162,91,18,19,44,46,69,49,0,11,0,11,45,54,89,65,115,102,67,46,71,73,12,18,93,56,33,31,0,11,67,52,68,46,24,29,0,11,0,11,28,26,26,28
"331","1500000US080310046014",80310046014,"Block Group 4, Census Tract 46.01, Denver County, Colorado",1010,349,523,209,20,25,68,56,7,11,19,30,0,11,0,11,0,11,27,29,16,20,51,45,82,71,19,20,0,11,92,75,64,44,10,15,0,11,0,11,0,11,0,11,11,17,11,17,26,40,487,159,18,23,0,11,0,11,32,39,0,11,0,11,0,11,12,15,43,32,107,85,11,13,5,10,0,11,110,66,53,35,34,41,0,11,0,11,0,11,10,16,0,11,24,19,28,43
"332","1500000US080310046021",80310046021,"Block Group 1, Census Tract 46.02, Denver County, Colorado",2551,838,1590,581,193,195,235,143,31,38,92,90,63,97,49,77,0,11,38,62,279,164,42,68,110,112,33,26,47,49,130,109,32,44,64,62,24,25,57,50,8,13,14,21,14,22,27,30,8,13,961,340,81,84,103,98,61,70,0,11,17,26,0,11,0,11,26,29,126,100,79,97,31,38,102,91,70,63,37,41,53,69,30,34,30,34,14,21,23,29,6,14,15,25,27,34,30,31
"333","1500000US080310046022",80310046022,"Block Group 2, Census Tract 46.02, Denver County, Colorado",3144,745,1462,463,97,97,122,109,123,111,131,107,69,70,0,11,87,91,34,55,184,111,82,62,202,155,140,110,33,44,0,11,67,59,0,11,0,11,13,24,49,56,29,30,0,11,0,11,0,11,1682,390,209,151,178,112,135,98,74,77,44,69,0,11,39,61,25,41,114,88,193,136,113,92,136,109,146,108,25,40,56,45,15,22,17,27,104,113,0,11,43,38,0,11,0,11,16,25
"334","1500000US080310046023",80310046023,"Block Group 3, Census Tract 46.02, Denver County, Colorado",1306,382,600,191,67,51,33,54,37,42,62,81,16,25,0,11,31,37,0,11,84,65,119,66,0,11,47,76,0,11,17,28,38,58,21,34,0,11,0,11,28,42,0,11,0,11,0,11,0,11,706,223,43,56,106,94,15,25,15,25,45,72,0,11,0,11,14,23,129,130,80,72,109,76,61,73,29,32,16,27,27,42,0,11,0,11,15,25,0,11,0,11,0,11,0,11,2,4
"335","1500000US080310046024",80310046024,"Block Group 4, Census Tract 46.02, Denver County, Colorado",1416,679,654,278,62,78,51,47,42,46,0,11,38,55,42,66,0,11,100,89,0,11,0,11,22,37,89,71,66,64,61,71,0,11,0,11,15,24,0,11,23,28,25,29,18,29,0,11,0,11,762,466,128,157,33,52,73,81,120,91,35,56,0,11,0,11,51,63,0,11,30,48,38,55,113,114,35,56,8,13,14,24,0,11,15,25,21,25,0,11,14,23,16,26,18,32,0,11
"336","1500000US080310046031",80310046031,"Block Group 1, Census Tract 46.03, Denver County, Colorado",1186,469,567,256,163,139,71,70,0,11,10,18,0,11,0,11,12,20,39,48,17,22,153,111,52,58,11,18,12,19,8,14,6,9,0,11,6,9,0,11,0,11,7,12,0,11,0,11,0,11,619,232,39,52,58,54,150,74,0,11,0,11,0,11,0,11,72,58,62,54,31,34,66,52,10,17,59,62,44,68,21,22,0,11,7,13,0,11,0,11,0,11,0,11,0,11,0,11
"337","1500000US080310046032",80310046032,"Block Group 2, Census Tract 46.03, Denver County, Colorado",838,286,383,161,63,73,30,47,25,27,23,20,12,19,0,11,0,11,0,11,6,11,64,71,68,61,15,18,29,28,6,10,13,14,0,11,0,11,0,11,7,12,22,35,0,11,0,11,0,11,455,164,0,11,49,50,81,63,24,38,0,11,6,9,0,11,0,11,77,64,75,62,47,32,19,21,1,4,20,18,3,4,7,12,7,11,0,11,0,11,10,16,0,11,1,4,28,21
"338","1500000US080310046033",80310046033,"Block Group 3, Census Tract 46.03, Denver County, Colorado",1088,306,595,192,25,30,43,63,63,64,10,15,9,14,16,19,0,11,9,14,54,39,73,62,50,42,39,28,28,38,40,33,46,36,5,9,29,26,0,11,0,11,8,14,30,27,0,11,18,19,493,140,45,65,34,43,23,26,8,12,22,22,0,11,0,11,11,13,24,31,79,61,48,35,16,19,18,19,30,25,23,21,7,10,22,33,0,11,0,11,21,21,33,29,20,21,9,14
"339","1500000US080310046034",80310046034,"Block Group 4, Census Tract 46.03, Denver County, Colorado",1666,383,898,262,175,138,73,51,24,27,6,11,61,44,6,9,5,9,31,31,83,63,31,35,43,48,60,57,84,72,31,25,23,18,0,11,71,42,27,25,11,17,42,44,11,16,0,11,0,11,768,160,8,12,47,43,50,57,70,45,0,11,39,56,0,11,14,16,59,54,33,35,62,56,45,34,28,28,56,51,48,41,22,19,96,58,20,20,11,18,23,24,10,15,18,27,9,15
