"","X","Id","Id2","Geography","TTL_population","Male","Female","Total","Age_Less_5","Age_5_to_9","Age_10_to_14","Age_15_to_17","Age_Less_18","Age_0_to_9","Age_10_to_19","Age_20_to_29","Age_30_to_39","Age_40_to_49","Age_50_to_59","Age_60_to_69","Age_70_to_79","Age_80_and_over","PCT_Less_18","White","Black","AmericanIndian","Asian","PacificIslanders","OtherRaces","Two.or.more.races","PCT_White","PCT_African","PCT_AmericanIndian","PCT_Asian","PCT_PacificIslander","PCT_OtherRaces","PCT_Two.or.more.races","Hispanic","PCT_Hispanic","TTPOP_25PLUS_EDU","LESS_THAN_HS_DIPLOMA","HSGREAD_OR_EQUIV_EDU","SOMECOLLEGE_OR_AA_EDU","BACHELORS_OR_HIGHER_EDU","Median_HH_income","Native","PCT_Housing_rent","PCT_Vehicle_none","PCT_Vehicle_own","TTPOP_18PLUS_LNG","LNG_English","LNG_Spanish","LNG_Spanish_English_bad","LNG_IndoEuropean","LNG_IndoEuropean_English_bad","LNG_AsianPacific","LNG_AsianPacific_English_bad","LNG_Others","LNG_Others_English_bad","TTL_HH_Children_under_18","Poverty_HH","Poverty_PCT_HH","MarriedCouple_HH","SingleDad_HH","SingleMom_HH","PCT_MarriedCouple_HH","PCT_SingleDad_HH","PCT_SingleMom_HH"
"434",434,"1500000US080310083862",80310083862,"Block Group 2, Census Tract 83.86, Denver County, Colorado",170,1317,1599,2916,194,275,366,222,1057,469,711,334,410,563,186,188,55,0,36.2482853223594,2008,343,91,43,0,415,32,68.8614540466392,11.7626886145405,3.12071330589849,1.47462277091907,0,14.2318244170096,1.09739368998628,2108,1240,1458,633,370,298,157,"62500",1975,31.0810810810811,1.95195195195195,98.0480480480481,1859,743,1036,0,27,53,857,349,36,0,508,45,8.85826771653543,458,0,50,90.1574803149606,0,9.84251968503937
"435",435,"1500000US080310083871",80310083871,"Block Group 1, Census Tract 83.87, Denver County, Colorado",207,1807,1762,3569,230,423,398,268,1319,653,794,411,553,409,405,265,49,30,36.9571308489773,2236,710,0,46,0,405,344,62.6506024096386,19.8935275987672,0,1.28887643597646,0,11.3477164471841,9.63855421686747,2208,1066.66666666667,1838,809,371,456,202,"54159",2472,18.1606519208382,1.0477299185099,98.9522700814901,2250,881,1282,0,46,41,1103,423,29,0,549,133,24.2258652094718,444,42,63,80.8743169398907,7.65027322404372,11.4754098360656
"436",436,"1500000US080310083872",80310083872,"Block Group 2, Census Tract 83.87, Denver County, Colorado",223,1900,1977,3877,220,454,542,89,1305,674,792,322,526,787,337,247,166,26,33.6600464276503,2534,976,19,78,8,120,284,65.359814289399,25.1741036884189,0.490069641475368,2.01186484395151,0.206345112200155,3.09517668300232,7.32525148310549,2380,1067.26457399103,2195,838,776,395,186,"75532",2348,19.4235588972431,2.00501253132832,97.9949874686717,2572,697,1534,16,94,231,1221,645,90,9,544,143,26.2867647058824,407,37,100,74.8161764705882,6.80147058823529,18.3823529411765
"437",437,"1500000US080310083881",80310083881,"Block Group 1, Census Tract 83.88, Denver County, Colorado",257,3538,3795,7333,525,722,588,440,2275,1247,1244,1124,1254,1317,686,267,177,17,31.0241374607937,4094,1623,0,372,0,911,666,55.8298104459294,22.1328242192827,0,5.07295786172099,0,12.4232919678167,9.08223101050048,4061,1580.15564202335,4384,1235,1325,1157,667,"57435",5196,40.3931203931204,1.67076167076167,98.3292383292383,5058,2359,2486,63,150,0,2035,693,252,32,1127,36,3.19432120674357,656,139,332,58.2076308784383,12.3336291038154,29.4587400177462
"438",438,"1500000US080310083882",80310083882,"Block Group 2, Census Tract 83.88, Denver County, Colorado",91,1230,1020,2250,315,167,38,24,544,482,78,419,672,296,190,82,31,0,24.1777777777778,1067,728,43,184,0,212,32,47.4222222222222,32.3555555555556,1.91111111111111,8.17777777777778,0,9.42222222222222,1.42222222222222,628,690.10989010989,1476,146,430,365,535,"68908",1772,64.6328852119959,4.7569803516029,95.2430196483971,1706,1314,202,109,14,67,238,118,69,40,188,17,9.04255319148936,119,38,31,63.2978723404255,20.2127659574468,16.4893617021277
"439",439,"1500000US080310083891",80310083891,"Block Group 1, Census Tract 83.89, Denver County, Colorado",71,545,959,1504,35,171,277,121,604,206,417,127,211,182,218,95,48,0,40.1595744680851,123,844,29,299,0,57,304,8.1781914893617,56.1170212765958,1.9281914893617,19.8803191489362,0,3.78989361702128,20.2127659574468,263,370.422535211268,787,125,90,346,226,"96179",1122,0,0,100,900,635,19,0,140,106,102,66,0,0,240,0,0,190,50,0,79.1666666666667,20.8333333333333,0
"440",440,"1500000US080310083892",80310083892,"Block Group 2, Census Tract 83.89, Denver County, Colorado",117,1327,1361,2688,348,396,87,70,901,744,258,536,403,453,169,0,58,67,33.5193452380952,1294,988,0,133,0,151,244,48.139880952381,36.7559523809524,0,4.94791666666667,0,5.61755952380952,9.07738095238095,536,458.119658119658,1571,35,290,756,490,"78314",2131,28.8299155609168,1.80940892641737,98.1905910735826,1787,1254,256,8,95,174,381,67,8,0,471,64,13.588110403397,270,98,103,57.3248407643312,20.8067940552017,21.8683651804671
"441",441,"1500000US080310083893",80310083893,"Block Group 3, Census Tract 83.89, Denver County, Colorado",299,3224,3173,6397,609,461,601,142,1813,1070,824,761,1402,963,623,471,211,72,28.3414100359544,3869,1607,80,483,0,204,308,60.4814756917305,25.1211505393153,1.25058621228701,7.55041425668282,0,3.18899484133187,4.81475691730499,2598,868.896321070234,4339,607,1145,1449,1138,"82194",4412,10.9283819628647,1.16710875331565,98.8328912466844,4584,2492,1404,242,353,93,1458,674,242,29,924,16,1.73160173160173,749,114,61,81.0606060606061,12.3376623376623,6.6017316017316
"442",442,"1500000US080310083901",80310083901,"Block Group 1, Census Tract 83.90, Denver County, Colorado",141,1473,2065,3538,259,246,604,369,1478,505,1033,430,510,644,135,272,9,0,41.7750141322781,2167,795,0,14,0,392,340,61.2492933860938,22.4703222159412,0,0.395703787450537,0,11.079706048615,9.60994912379876,1986,1408.51063829787,1719,401,544,460,314,"45545",2431,59.3287265547878,0,100,2060,746,967,135,32,180,809,344,95,83,708,199,28.1073446327684,372,14,322,52.5423728813559,1.9774011299435,45.4802259887006
"443",443,"1500000US080310083902",80310083902,"Block Group 2, Census Tract 83.90, Denver County, Colorado",143,1472,1484,2956,168,213,315,95,791,381,427,559,359,644,439,97,12,38,26.7591339648173,1194,1072,0,69,0,497,248,40.3924221921516,36.2652232746955,0,2.33423545331529,0,16.8132611637348,8.38971583220568,1168,816.783216783217,1911,364,626,589,332,"77696",2263,13.8310893512852,5.75275397796818,94.2472460220318,2165,1337,636,0,13,179,669,138,0,0,474,37,7.80590717299578,345,20,109,72.7848101265823,4.21940928270042,22.9957805907173
"444",444,"1500000US080310083903",80310083903,"Block Group 3, Census Tract 83.90, Denver County, Colorado",136,1443,1548,2991,208,196,295,194,893,404,542,247,697,366,428,232,62,13,29.856235372785,1853,801,0,157,16,0,328,61.9525242393848,26.7803410230692,0,5.24908057505851,0.534938147776663,0,10.9662320294216,1061,780.147058823529,1932,418,433,669,412,"52073",2172,15.866388308977,0,100,2098,1247,609,71,118,53,691,224,71,0,418,12,2.87081339712919,258,57,103,61.7224880382775,13.6363636363636,24.6411483253589
"445",445,"1500000US080310083911",80310083911,"Block Group 1, Census Tract 83.91, Denver County, Colorado",170,2074,1741,3815,182,397,158,185,922,579,381,518,633,447,840,271,100,46,24.1677588466579,1968,941,42,269,0,410,370,51.5858453473132,24.6657929226737,1.10091743119266,7.05111402359109,0,10.7470511140236,9.69855832241153,1186,697.647058823529,2655,433,827,813,582,"68594",3057,21.6509775524982,1.66545981173063,98.3345401882694,2893,1731,693,57,412,0,774,413,103,0,472,19,4.02542372881356,325,15,132,68.8559322033898,3.17796610169492,27.9661016949153
"446",446,"1500000US080310083912",80310083912,"Block Group 2, Census Tract 83.91, Denver County, Colorado",115,1491,1592,3083,268,389,414,163,1234,657,588,253,716,456,260,126,27,0,40.0259487512163,1270,944,107,0,0,192,1140,41.193642555952,30.6195264352903,3.47064547518651,0,0,6.22770029192345,36.9769704832955,1406,1222.60869565217,1730,221,530,629,350,"55375",2181,29.2918454935622,1.931330472103,98.068669527897,1849,952,648,8,0,241,544,198,27,8,686,0,0,396,77,213,57.7259475218659,11.2244897959184,31.0495626822157
"447",447,"1500000US080310119021",80310119021,"Block Group 1, Census Tract 119.02, Denver County, Colorado",93,898,1117,2015,57,167,43,82,349,224,134,332,170,306,461,190,48,150,17.3200992555831,1970,0,0,0,0,45,0,97.7667493796526,0,0,0,0,2.23325062034739,0,1048,1126.88172043011,1481,143,290,412,636,"99107",2015,18.2748538011696,2.19298245614035,97.8070175438597,1666,1271,395,0,0,0,637,242,43,0,234,0,0,180,20,34,76.9230769230769,8.54700854700855,14.5299145299145
"448",448,"1500000US080310119022",80310119022,"Block Group 2, Census Tract 119.02, Denver County, Colorado",59,663,661,1324,24,90,143,18,275,114,219,291,147,203,141,55,84,70,20.7703927492447,626,219,213,59,0,146,122,47.2809667673716,16.5407854984894,16.0876132930514,4.45619335347432,0,11.0271903323263,9.21450151057402,350,593.220338983051,874,98,210,263,303,"70750",1234,47.5149105367793,0,100,1049,867,123,0,59,0,302,156,0,0,147,0,0,77,70,0,52.3809523809524,47.6190476190476,0
"449",449,"1500000US080310119023",80310119023,"Block Group 3, Census Tract 119.02, Denver County, Colorado",49,720,475,1195,72,14,16,19,121,86,66,374,219,131,256,23,40,0,10.1255230125523,1131,0,0,64,0,0,0,94.6443514644351,0,0,5.35564853556485,0,0,0,403,822.448979591837,909,200,135,330,244,"35625",1090,63.8613861386139,28.0940594059406,71.9059405940594,1074,915,111,0,48,0,151,40,0,0,111,21,18.9189189189189,14,80,17,12.6126126126126,72.0720720720721,15.3153153153153
"450",450,"1500000US080310119024",80310119024,"Block Group 4, Census Tract 119.02, Denver County, Colorado",65,1020,861,1881,99,116,88,80,383,215,186,371,364,390,196,91,68,0,20.361509835194,1174,461,88,50,0,83,50,62.4136097820308,24.508240297714,4.67836257309941,2.6581605528974,0,4.41254651780968,2.6581605528974,424,652.307692307692,1375,101,422,515,337,"45208",1601,54.3307086614173,4.7244094488189,95.2755905511811,1498,1161,280,0,0,57,387,107,0,0,251,84,33.4661354581673,33,187,31,13.1474103585657,74.5019920318725,12.3505976095618
"451",451,"1500000US080310119031",80310119031,"Block Group 1, Census Tract 119.03, Denver County, Colorado",214,771,873,1644,39,111,107,100,357,150,226,91,132,206,281,315,138,105,21.7153284671533,1518,0,35,55,0,5,62,92.3357664233577,0,2.12895377128954,3.34549878345499,0,0.304136253041363,3.7712895377129,373,174.299065420561,1237,49,404,350,434,"64236",1506,20,4.09448818897638,95.9055118110236,1287,1156,75,27,29,0,431,404,53,7,165,8,4.84848484848485,113,20,32,68.4848484848485,12.1212121212121,19.3939393939394
"452",452,"1500000US080310119032",80310119032,"Block Group 2, Census Tract 119.03, Denver County, Colorado",117,377,439,816,54,50,13,11,128,104,45,173,96,67,137,99,38,57,15.6862745098039,694,0,0,99,0,23,0,85.0490196078431,0,0,12.1323529411765,0,2.81862745098039,0,132,112.820512820513,612,58,145,195,214,"50250",720,46.2235649546828,5.4380664652568,94.5619335347432,688,582,31,25,50,0,183,133,6,19,67,4,5.97014925373134,42,0,25,62.6865671641791,0,37.3134328358209
"453",453,"1500000US080310120011",80310120011,"Block Group 1, Census Tract 120.01, Denver County, Colorado",205,759,755,1514,56,53,114,65,288,109,192,179,187,84,315,186,166,96,19.0224570673712,1384,16,29,20,0,9,112,91.4134742404227,1.05680317040951,1.91545574636724,1.32100396301189,0,0.59445178335535,7.39762219286658,520,253.658536585366,1129,62,338,396,333,"56307",1373,33.6434108527132,12.093023255814,87.9069767441861,1226,1075,124,9,18,0,444,375,16,9,131,0,0,87,5,39,66.412213740458,3.81679389312977,29.7709923664122
"454",454,"1500000US080310120012",80310120012,"Block Group 2, Census Tract 120.01, Denver County, Colorado",94,282,318,600,0,12,24,33,69,12,57,29,36,61,100,166,95,44,11.5,532,0,0,59,9,0,0,88.6666666666667,0,0,9.83333333333333,1.5,0,0,25,26.5957446808511,524,25,24,80,395,"95625",569,17.1003717472119,0,100,531,466,8,0,57,0,201,202,0,0,42,0,0,42,0,0,100,0,0
"455",455,"1500000US080310120101",80310120101,"Block Group 1, Census Tract 120.10, Denver County, Colorado",124,1118,964,2082,116,181,140,75,512,297,249,150,211,316,357,341,84,77,24.5917387127762,1548,0,0,511,0,23,0,74.3515850144092,0,0,24.5437079731028,0,1.10470701248799,0,282,227.41935483871,1463,97,224,403,739,"80770",1674,22.1692491060787,0,100,1570,1116,98,69,287,0,404,267,85,0,302,0,0,268,34,0,88.7417218543046,11.2582781456954,0
"456",456,"1500000US080310120102",80310120102,"Block Group 2, Census Tract 120.10, Denver County, Colorado",65,494,649,1143,29,14,0,0,43,43,0,229,214,162,151,181,118,45,3.76202974628172,1023,0,0,33,0,33,108,89.501312335958,0,0,2.88713910761155,0,2.88713910761155,9.44881889763779,284,436.923076923077,1055,16,140,529,370,"62054",1127,56.8335588633288,0,100,1100,999,52,16,33,0,314,262,32,0,24,0,0,24,0,0,100,0,0
"457",457,"1500000US080310120103",80310120103,"Block Group 3, Census Tract 120.10, Denver County, Colorado",114,891,1129,2020,191,103,18,52,364,294,114,233,323,272,186,312,186,100,18.019801980198,1766,0,0,154,0,0,200,87.4257425742574,0,0,7.62376237623762,0,0,9.9009900990099,279,244.736842105263,1550,74,223,532,721,"68818",1878,33.9581036383683,0.992282249173098,99.0077177508269,1656,1481,20,19,136,0,435,380,0,19,228,0,0,147,65,16,64.4736842105263,28.5087719298246,7.01754385964912
"458",458,"1500000US080310120141",80310120141,"Block Group 1, Census Tract 120.14, Denver County, Colorado",62,654,580,1234,130,42,53,0,225,172,53,192,283,46,184,230,53,21,18.2333873581848,1028,0,13,0,0,14,358,83.3063209076175,0,1.05348460291734,0,0,1.13452188006483,29.0113452188006,161,259.677419354839,937,36,96,445,360,"74541",1220,3.67647058823529,0,100,1009,976,33,0,0,0,212,179,0,0,119,0,0,106,0,13,89.0756302521009,0,10.9243697478992
"459",459,"1500000US080310120142",80310120142,"Block Group 2, Census Tract 120.14, Denver County, Colorado",116,1301,1402,2703,174,148,90,46,458,322,214,429,615,325,428,290,80,0,16.944136145024,2253,0,0,237,0,21,384,83.3518312985572,0,0,8.76803551609323,0,0.776914539400666,14.2064372918979,352,303.448275862069,2098,91,282,938,787,"52895",2439,46.0737179487179,0,100,2245,1920,137,79,109,0,385,230,103,0,332,21,6.32530120481928,195,23,114,58.7349397590361,6.92771084337349,34.3373493975904
"460",460,"1500000US080310120143",80310120143,"Block Group 3, Census Tract 120.14, Denver County, Colorado",51,441,454,895,36,76,15,28,155,112,57,34,112,143,322,60,17,38,17.3184357541899,816,0,0,0,0,0,158,91.1731843575419,0,0,0,0,0,17.6536312849162,247,484.313725490196,692,45,148,339,160,"91182",829,19.9468085106383,0,100,740,713,27,0,0,0,113,86,0,0,85,0,0,85,0,0,100,0,0
"461",461,"1500000US080310120144",80310120144,"Block Group 4, Census Tract 120.14, Denver County, Colorado",83,588,994,1582,90,39,37,18,184,129,55,362,246,192,204,217,177,0,11.6308470290771,1554,0,13,0,0,0,30,98.2300884955752,0,0.821744627054361,0,0,0,1.89633375474083,299,360.240963855422,1198,38,255,421,484,"50610",1483,54.7334058759521,10.0108813928183,89.9891186071817,1398,1201,149,48,0,0,369,192,63,28,130,28,21.5384615384615,0,17,113,0,13.0769230769231,86.9230769230769
"462",462,"1500000US080310153001",80310153001,"Block Group 1, Census Tract 153, Denver County, Colorado",71,846,607,1453,62,13,72,34,181,75,122,317,257,272,219,111,46,34,12.4569855471438,1183,128,0,142,0,0,0,81.417756366139,8.8093599449415,0,9.77288368891948,0,0,0,266,374.647887323944,1078,97,189,352,440,"53523",1104,63.1917631917632,11.0682110682111,88.9317889317889,1272,998,169,0,105,0,276,177,0,0,104,30,28.8461538461538,69,5,30,66.3461538461538,4.80769230769231,28.8461538461538
"463",463,"1500000US080310153002",80310153002,"Block Group 2, Census Tract 153, Denver County, Colorado",80,740,925,1665,35,0,0,13,48,35,13,441,359,73,302,191,63,188,2.88288288288288,1250,57,31,30,0,108,378,75.0750750750751,3.42342342342342,1.86186186186186,1.8018018018018,0,6.48648648648649,22.7027027027027,288,360,1486,116,229,168,973,"52530",1544,80.5343511450382,18.1297709923664,81.8702290076336,1617,1410,105,23,38,41,399,359,0,23,29,0,0,29,0,0,100,0,0
"464",464,"1500000US080310153003",80310153003,"Block Group 3, Census Tract 153, Denver County, Colorado",32,415,237,652,15,6,27,0,48,21,27,391,161,36,0,16,0,0,7.36196319018405,545,74,0,14,0,19,0,83.5889570552147,11.3496932515337,0,2.14723926380368,0,2.91411042944785,0,54,168.75,547,0,13,186,348,"42194",619,85.8823529411765,6.11764705882353,93.8823529411765,604,585,19,0,0,0,19,0,0,0,44,14,31.8181818181818,0,0,44,0,0,100
"465",465,"1500000US080310154001",80310154001,"Block Group 1, Census Tract 154, Denver County, Colorado",91,607,675,1282,37,110,130,35,312,147,191,92,226,165,176,101,114,70,24.3369734789392,1209,22,0,0,0,11,80,94.3057722308892,1.71606864274571,0,0,0,0.858034321372855,6.2402496099844,576,632.967032967033,928,45,274,235,374,"70500",1253,34.2412451361868,9.33852140077821,90.6614785992218,970,907,53,10,0,0,225,162,41,10,143,23,16.0839160839161,81,12,50,56.6433566433566,8.39160839160839,34.965034965035
"466",466,"1500000US080310154002",80310154002,"Block Group 2, Census Tract 154, Denver County, Colorado",92,481,699,1180,59,145,51,0,255,204,66,144,271,168,158,108,11,50,21.6101694915254,1146,0,0,0,0,34,0,97.1186440677966,0,0,0,0,2.88135593220339,0,381,414.130434782609,900,78,194,258,370,"63000",1133,29.957805907173,0,100,925,806,119,0,0,0,161,42,56,0,118,38,32.2033898305085,75,21,22,63.5593220338983,17.7966101694915,18.6440677966102
"467",467,"1500000US080310154003",80310154003,"Block Group 3, Census Tract 154, Denver County, Colorado",68,452,288,740,34,15,15,13,77,49,28,148,125,78,94,163,55,0,10.4054054054054,675,0,0,0,0,55,20,91.2162162162162,0,0,0,0,7.43243243243243,2.7027027027027,65,95.5882352941177,630,0,131,100,399,"74583",720,25.2747252747253,0,100,663,653,0,0,10,0,132,122,0,0,46,0,0,46,0,0,100,0,0
"468",468,"1500000US080310154004",80310154004,"Block Group 4, Census Tract 154, Denver County, Colorado",203,661,742,1403,31,24,74,17,146,55,625,275,132,164,45,48,39,20,10.4062722736992,1259,42,11,52,0,0,78,89.736279401283,2.9935851746258,0.784034212401996,3.70634354953671,0,0,5.55951532430506,271,133.497536945813,488,78,59,139,212,"67872",1345,29.96632996633,3.7037037037037,96.2962962962963,1257,1093,97,43,18,6,166,77,43,0,78,9,11.5384615384615,23,10,45,29.4871794871795,12.8205128205128,57.6923076923077
"469",469,"1500000US080310155001",80310155001,"Block Group 1, Census Tract 155, Denver County, Colorado",69,629,681,1310,115,202,26,45,388,317,78,577,177,67,42,24,28,0,29.618320610687,1025,32,0,99,0,111,86,78.2442748091603,2.44274809160305,0,7.55725190839695,0,8.47328244274809,6.56488549618321,610,884.057971014493,748,115,209,269,155,"40188",813,100,20.5623901581722,79.4376098418278,922,577,113,28,107,97,59,82,0,28,219,74,33.7899543378995,176,35,8,80.365296803653,15.9817351598174,3.65296803652968
"470",470,"1500000US080310155002",80310155002,"Block Group 2, Census Tract 155, Denver County, Colorado",144,972,605,1577,33,24,7,0,64,57,22,703,402,228,73,79,13,0,4.05833861762841,1319,89,0,21,20,93,70,83.6398224476855,5.6436271401395,0,1.33164235890932,1.26823081800888,5.89727330374128,4.43880786303107,299,207.638888888889,1215,34,263,424,494,"51012",1461,97.5235849056604,9.7877358490566,90.2122641509434,1513,1365,59,44,22,23,83,50,44,0,64,0,0,27,27,10,42.1875,42.1875,15.625
"471",471,"1500000US080310155003",80310155003,"Block Group 3, Census Tract 155, Denver County, Colorado",78,467,440,907,52,69,38,15,174,121,53,144,302,156,57,34,13,27,19.1841234840132,674,71,8,20,0,132,4,74.3109151047409,7.82800441014333,0.882028665931643,2.20507166482911,0,14.5534729878721,0.441014332965821,240,307.692307692308,705,123,98,245,239,"58264",773,54.4794188861986,13.8014527845036,86.1985472154964,733,557,149,8,11,8,213,64,8,0,114,23,20.1754385964912,91,0,23,79.8245614035088,0,20.1754385964912
"472",472,"1500000US080310156001",80310156001,"Block Group 1, Census Tract 156, Denver County, Colorado",118,1643,1473,3116,210,402,178,99,889,612,393,557,523,469,208,270,84,0,28.5301668806162,2674,141,0,147,0,138,32,85.8151476251605,4.52503209242619,0,4.71758664955071,0,4.42875481386393,1.02695763799743,2379,2016.10169491525,1788,850,421,373,144,"27467",1793,69.7292069632495,18.9555125725338,81.0444874274662,2227,792,1311,0,124,0,774,745,65,0,451,85,18.8470066518847,262,25,164,58.0931263858093,5.54323725055432,36.3636363636364
"473",473,"1500000US080310156002",80310156002,"Block Group 2, Census Tract 156, Denver County, Colorado",98,1494,829,2323,185,239,154,158,736,424,324,397,275,347,390,62,91,13,31.6831683168317,1156,94,0,419,0,654,0,49.7632371932845,4.04649160568231,0,18.0370210934137,0,28.1532501076195,0,1688,1722.44897959184,1482,762,348,226,146,"42879",1217,57.8313253012048,2.10843373493976,97.8915662650602,1587,490,764,0,333,0,511,465,31,0,336,157,46.7261904761905,194,34,108,57.7380952380952,10.1190476190476,32.1428571428571
