"","camp_address_1","camp_zip","session_date_start","session_date_end","session_max_age","session_min_age","total.duration","lat","lon","session_id","session_size","session_cost","session_categories"
"771","PO Box 287","80306","7/22/19","7/26/19","13","9",30,39.743626,-105.2114009,"38840","13",439,"scholarshipsAvailable,sports,offersBeforeAfterCare,nature"
"772","PO Box 287","80306","6/10/19","6/14/19","13","9",30,39.6019006,-104.9582794,"38841","13",444,"nature,sports,offersBeforeAfterCare,scholarshipsAvailable"
"773","PO Box 287","80306","7/22/19","7/26/19","13","9",30,39.5405857,-105.0026892,"38842","13",439,"nature,offersBeforeAfterCare,scholarshipsAvailable,sports"
"774","PO Box 287","80306","5/28/19","5/31/19","10","7",6,40.004278,-105.243941,"38843","13",444,"nature,offersBeforeAfterCare,sports,scholarshipsAvailable"
"775","PO Box 287","80306","6/3/19","6/7/19","10","7",30,40.004278,-105.243941,"38844","13",444,"sports,nature,scholarshipsAvailable,offersBeforeAfterCare"
"776","PO Box 287","80306","6/17/19","6/21/19","10","7",30,40.004278,-105.243941,"38845","13",444,"nature,offersBeforeAfterCare,sports,scholarshipsAvailable"
"777","PO Box 287","80306","7/1/19","7/5/19","10","7",24,40.004278,-105.243941,"38846","13",444,"sports,offersBeforeAfterCare,scholarshipsAvailable,nature"
"778","PO Box 287","80306","7/8/19","7/12/19","10","7",30,40.004278,-105.243941,"38847","13",444,"scholarshipsAvailable,nature,sports,offersBeforeAfterCare"
"779","PO Box 287","80306","7/22/19","7/26/19","10","7",30,40.004278,-105.243941,"38848","13",444,"nature,scholarshipsAvailable,sports,offersBeforeAfterCare"
"780","PO Box 287","80306","7/29/19","8/2/19","10","7",30,40.004278,-105.243941,"38849","13",444,"offersBeforeAfterCare,scholarshipsAvailable,sports,nature"
"781","PO Box 287","80306","7/15/19","7/19/19","10","7",30,39.393938,-104.913348,"38850","13",399,"sports,nature,scholarshipsAvailable,offersBeforeAfterCare"
"782","PO Box 287","80306","6/10/19","6/14/19","10","7",30,39.6918312,-104.9663572,"38851","13",459,"offersBeforeAfterCare,nature,sports,scholarshipsAvailable"
"783","PO Box 287","80306","6/24/19","6/28/19","10","7",30,39.6918312,-104.9663572,"38852","13",459,"scholarshipsAvailable,nature,offersBeforeAfterCare,sports"
"784","PO Box 287","80306","7/1/19","7/5/19","10","7",24,39.6918312,-104.9663572,"38853","13",459,"sports,scholarshipsAvailable,nature,offersBeforeAfterCare"
"785","PO Box 287","80306","7/22/19","7/26/19","10","7",30,39.6918312,-104.9663572,"38854","13",459,"nature,scholarshipsAvailable,offersBeforeAfterCare,sports"
"786","PO Box 287","80306","7/29/19","8/2/19","10","7",30,39.6918312,-104.9663572,"38855","13",459,"nature,offersBeforeAfterCare,scholarshipsAvailable,sports"
"787","PO Box 287","80306","8/5/19","8/9/19","10","7",30,39.6918312,-104.9663572,"38856","13",459,"offersBeforeAfterCare,scholarshipsAvailable,nature,sports"
"788","PO Box 287","80306","8/12/19","8/16/19","10","7",30,39.7036388,-104.9583707,"38857","13",459,"sports,nature,scholarshipsAvailable,offersBeforeAfterCare"
"789","PO Box 287","80306","6/3/19","6/7/19","10","7",30,39.743626,-105.2114009,"38858","13",439,"scholarshipsAvailable,sports,offersBeforeAfterCare,nature"
"790","PO Box 287","80306","6/10/19","6/14/19","10","7",30,39.743626,-105.2114009,"38859","13",439,"sports,offersBeforeAfterCare,nature,scholarshipsAvailable"
"791","PO Box 287","80306","6/24/19","6/28/19","10","7",30,39.743626,-105.2114009,"38860","13",439,"nature,scholarshipsAvailable,offersBeforeAfterCare,sports"
"792","PO Box 287","80306","7/15/19","7/19/19","10","7",30,39.743626,-105.2114009,"38861","13",439,"scholarshipsAvailable,offersBeforeAfterCare,sports,nature"
"793","PO Box 287","80306","7/29/19","8/2/19","10","7",30,39.743626,-105.2114009,"38862","13",439,"offersBeforeAfterCare,nature,sports,scholarshipsAvailable"
"794","PO Box 287","80306","8/5/19","8/9/19","10","7",30,39.743626,-105.2114009,"38863","13",439,"nature,offersBeforeAfterCare,scholarshipsAvailable,sports"
"795","PO Box 287","80306","6/17/19","6/21/19","10","7",30,39.6019006,-104.9582794,"38864","13",444,"offersBeforeAfterCare,sports,nature,scholarshipsAvailable"
"796","PO Box 287","80306","6/24/19","6/28/19","10","7",30,39.5405857,-105.0026892,"38865","13",439,"nature,scholarshipsAvailable,sports,offersBeforeAfterCare"
"797","PO Box 287","80306","7/8/19","7/12/19","10","7",30,39.5405857,-105.0026892,"38866","13",439,"sports,offersBeforeAfterCare,nature,scholarshipsAvailable"
"798","PO Box 287","80306","6/24/19","6/28/19","13","9",30,40.004278,-105.243941,"38867","13",444,"offersBeforeAfterCare,scholarshipsAvailable,sports,nature"
"799","PO Box 287","80306","7/8/19","7/12/19","13","9",30,40.004278,-105.243941,"38868","13",444,"offersBeforeAfterCare,scholarshipsAvailable,nature,sports"
"800","PO Box 287","80306","7/29/19","8/2/19","13","9",30,40.004278,-105.243941,"38869","13",444,"offersBeforeAfterCare,sports,scholarshipsAvailable,nature"
"801","PO Box 287","80306","6/3/19","6/7/19","13","9",30,39.6918312,-104.9663572,"38870","13",459,"offersBeforeAfterCare,scholarshipsAvailable,sports,nature"
"802","PO Box 287","80306","6/10/19","6/14/19","13","9",30,39.6918312,-104.9663572,"38871","13",459,"nature,offersBeforeAfterCare,sports,scholarshipsAvailable"
"803","PO Box 287","80306","6/17/19","6/21/19","13","9",30,39.6918312,-104.9663572,"38872","13",459,"offersBeforeAfterCare,scholarshipsAvailable,nature,sports"
"804","PO Box 287","80306","6/24/19","6/28/19","13","9",30,39.6918312,-104.9663572,"38873","13",459,"scholarshipsAvailable,nature,offersBeforeAfterCare,sports"
"805","PO Box 287","80306","7/1/19","7/5/19","13","9",24,39.6918312,-104.9663572,"38874","13",459,"nature,scholarshipsAvailable,sports,offersBeforeAfterCare"
"806","PO Box 287","80306","7/8/19","7/12/19","13","9",30,39.6918312,-104.9663572,"38875","13",459,"nature,offersBeforeAfterCare,sports,scholarshipsAvailable"
"807","PO Box 287","80306","7/15/19","7/19/19","13","9",30,39.6918312,-104.9663572,"38876","13",459,"sports,offersBeforeAfterCare,nature,scholarshipsAvailable"
"808","PO Box 287","80306","7/22/19","7/26/19","13","9",30,39.6918312,-104.9663572,"38877","13",459,"nature,scholarshipsAvailable,offersBeforeAfterCare,sports"
"809","PO Box 287","80306","7/29/19","8/2/19","13","9",30,39.6918312,-104.9663572,"38878","13",459,"sports,offersBeforeAfterCare,scholarshipsAvailable,nature"
"810","PO Box 287","80306","8/5/19","8/9/19","13","9",30,39.6918312,-104.9663572,"38879","13",459,"scholarshipsAvailable,nature,sports,offersBeforeAfterCare"
"811","PO Box 287","80306","8/12/19","8/16/19","13","9",30,39.7036388,-104.9583707,"38880","13",459,"scholarshipsAvailable,nature,offersBeforeAfterCare,sports"
"812","PO Box 287","80306","5/28/19","5/31/19","13","9",6,39.743626,-105.2114009,"38881","13",439,"scholarshipsAvailable,nature,sports,offersBeforeAfterCare"
"813","PO Box 287","80306","6/17/19","6/21/19","13","9",30,39.743626,-105.2114009,"38882","13",439,"offersBeforeAfterCare,scholarshipsAvailable,nature,sports"
"814","PO Box 287","80306","7/8/19","7/12/19","13","9",30,39.743626,-105.2114009,"38883","13",439,"offersBeforeAfterCare,scholarshipsAvailable,sports,nature"
"815","PO Box 287","80306","7/29/19","8/2/19","13","9",30,39.743626,-105.2114009,"38884","13",439,"nature,sports,scholarshipsAvailable,offersBeforeAfterCare"
"816","PO Box 287","80306","6/17/19","6/21/19","13","9",30,39.6019006,-104.9582794,"38885","13",444,"nature,sports,offersBeforeAfterCare,scholarshipsAvailable"
"817","PO Box 287","80306","7/15/19","7/19/19","13","9",30,39.5405857,-105.0026892,"38886","13",439,"nature,offersBeforeAfterCare,scholarshipsAvailable,sports"
"818","PO Box 287","80306","7/29/19","8/2/19","13","9",30,39.5405857,-105.0026892,"38887","13",439,"nature,sports,offersBeforeAfterCare,scholarshipsAvailable"
"819","PO Box 287","80306","7/15/19","7/19/19","13","9",30,39.7128155,-104.8964548,"38888","13",444,"sports,offersBeforeAfterCare,nature,scholarshipsAvailable"
"820","PO Box 287","80306","7/8/19","7/12/19","13","9",30,39.7560446,-104.8852189,"38889","13",444,"sports,scholarshipsAvailable,offersBeforeAfterCare,nature"
"821","PO Box 287","80306","5/28/19","5/31/19","10","7",6,40.004278,-105.243941,"38890","13",444,"nature,offersBeforeAfterCare,scholarshipsAvailable,sports"
"822","PO Box 287","80306","6/3/19","6/7/19","10","7",30,40.004278,-105.243941,"38891","13",444,"nature,offersBeforeAfterCare,scholarshipsAvailable,sports"
"823","PO Box 287","80306","6/10/19","6/14/19","10","7",30,40.004278,-105.243941,"38892","13",444,"nature,offersBeforeAfterCare,sports,scholarshipsAvailable"
"824","PO Box 287","80306","6/17/19","6/21/19","10","7",30,40.004278,-105.243941,"38893","13",444,"sports,offersBeforeAfterCare,scholarshipsAvailable,nature"
"825","PO Box 287","80306","7/1/19","7/5/19","10","7",24,40.004278,-105.243941,"38894","13",444,"sports,offersBeforeAfterCare,nature,scholarshipsAvailable"
"826","PO Box 287","80306","7/15/19","7/19/19","10","7",30,40.004278,-105.243941,"38895","13",444,"sports,nature,scholarshipsAvailable,offersBeforeAfterCare"
"827","PO Box 287","80306","7/22/19","7/26/19","10","7",30,40.004278,-105.243941,"38896","13",444,"sports,offersBeforeAfterCare,nature,scholarshipsAvailable"
"828","PO Box 287","80306","8/5/19","8/9/19","10","7",30,40.004278,-105.243941,"38897","13",444,"nature,scholarshipsAvailable,offersBeforeAfterCare,sports"
"829","PO Box 287","80306","6/3/19","6/7/19","10","7",30,39.6918312,-104.9663572,"38898","13",459,"sports,offersBeforeAfterCare,nature,scholarshipsAvailable"
"830","PO Box 287","80306","6/10/19","6/14/19","10","7",30,39.6918312,-104.9663572,"38899","13",459,"scholarshipsAvailable,offersBeforeAfterCare,sports,nature"
"831","PO Box 287","80306","6/17/19","6/21/19","10","7",30,39.6918312,-104.9663572,"38900","13",459,"sports,scholarshipsAvailable,nature,offersBeforeAfterCare"
"832","PO Box 287","80306","6/24/19","6/28/19","10","7",30,39.6918312,-104.9663572,"38901","13",459,"offersBeforeAfterCare,scholarshipsAvailable,nature,sports"
"833","PO Box 287","80306","7/1/19","7/5/19","10","7",24,39.6918312,-104.9663572,"38902","13",459,"nature,sports,scholarshipsAvailable,offersBeforeAfterCare"
"834","PO Box 287","80306","7/8/19","7/12/19","10","7",30,39.6918312,-104.9663572,"38903","13",459,"sports,offersBeforeAfterCare,nature,scholarshipsAvailable"
"835","PO Box 287","80306","7/15/19","7/19/19","10","7",30,39.6918312,-104.9663572,"38904","13",459,"scholarshipsAvailable,nature,sports,offersBeforeAfterCare"
"836","PO Box 287","80306","7/22/19","7/26/19","10","7",30,39.6918312,-104.9663572,"38905","13",459,"scholarshipsAvailable,sports,offersBeforeAfterCare,nature"
"837","PO Box 287","80306","7/29/19","8/2/19","10","7",30,39.6918312,-104.9663572,"38906","13",459,"nature,scholarshipsAvailable,sports,offersBeforeAfterCare"
"838","PO Box 287","80306","8/5/19","8/9/19","10","7",30,39.6918312,-104.9663572,"38907","13",459,"scholarshipsAvailable,offersBeforeAfterCare,nature,sports"
"839","PO Box 287","80306","8/12/19","8/16/19","10","7",30,39.7036388,-104.9583707,"38908","13",459,"offersBeforeAfterCare,sports,scholarshipsAvailable,nature"
"840","PO Box 287","80306","6/3/19","6/7/19","10","7",30,39.743626,-105.2114009,"38909","13",439,"scholarshipsAvailable,sports,nature,offersBeforeAfterCare"
"841","PO Box 287","80306","6/10/19","6/14/19","10","7",30,39.743626,-105.2114009,"38910","13",439,"sports,scholarshipsAvailable,nature,offersBeforeAfterCare"
"842","PO Box 287","80306","6/24/19","6/28/19","10","7",30,39.743626,-105.2114009,"38911","13",439,"offersBeforeAfterCare,scholarshipsAvailable,nature,sports"
"843","PO Box 287","80306","7/1/19","7/5/19","10","7",24,39.743626,-105.2114009,"38912","13",439,"sports,offersBeforeAfterCare,scholarshipsAvailable,nature"
"844","PO Box 287","80306","7/15/19","7/19/19","10","7",30,39.743626,-105.2114009,"38913","13",439,"offersBeforeAfterCare,nature,scholarshipsAvailable,sports"
"845","PO Box 287","80306","7/22/19","7/26/19","10","7",30,39.743626,-105.2114009,"38914","13",439,"offersBeforeAfterCare,nature,sports,scholarshipsAvailable"
"846","PO Box 287","80306","8/5/19","8/9/19","10","7",30,39.743626,-105.2114009,"38915","13",439,"nature,sports,scholarshipsAvailable,offersBeforeAfterCare"
"847","PO Box 287","80306","6/3/19","6/7/19","10","7",30,39.6019006,-104.9582794,"38916","13",444,"scholarshipsAvailable,nature,sports,offersBeforeAfterCare"
"848","PO Box 287","80306","6/10/19","6/14/19","10","7",30,39.6019006,-104.9582794,"38917","13",444,"nature,sports,scholarshipsAvailable,offersBeforeAfterCare"
"849","PO Box 287","80306","7/29/19","8/2/19","10","7",30,39.6019006,-104.9582794,"38918","13",444,"offersBeforeAfterCare,sports,scholarshipsAvailable,nature"
"850","PO Box 287","80306","6/24/19","6/28/19","10","7",30,39.5405857,-105.0026892,"38919","13",439,"sports,scholarshipsAvailable,nature,offersBeforeAfterCare"
"851","PO Box 287","80306","7/8/19","7/12/19","10","7",30,39.5405857,-105.0026892,"38920","13",439,"sports,nature,scholarshipsAvailable,offersBeforeAfterCare"
"852","PO Box 287","80306","7/22/19","7/26/19","10","7",30,39.5405857,-105.0026892,"38921","13",439,"scholarshipsAvailable,offersBeforeAfterCare,sports,nature"
"853","PO Box 287","80306","6/3/19","6/7/19","10","7",30,39.7128155,-104.8964548,"38922","13",444,"nature,sports,offersBeforeAfterCare,scholarshipsAvailable"
"854","PO Box 287","80306","6/10/19","6/14/19","10","7",30,39.7128155,-104.8964548,"38923","13",444,"nature,sports,offersBeforeAfterCare,scholarshipsAvailable"
"855","PO Box 287","80306","6/17/19","6/21/19","10","7",30,39.7128155,-104.8964548,"38924","13",444,"sports,offersBeforeAfterCare,nature,scholarshipsAvailable"
"856","PO Box 287","80306","6/24/19","6/28/19","10","7",30,39.7560446,-104.8852189,"38925","13",444,"nature,sports,offersBeforeAfterCare,scholarshipsAvailable"
"857","PO Box 287","80306","7/22/19","7/26/19","10","7",30,39.7560446,-104.8852189,"38926","13",444,"nature,offersBeforeAfterCare,scholarshipsAvailable,sports"
"858","PO Box 287","80306","7/29/19","8/2/19","10","7",30,39.7560446,-104.8852189,"38927","13",444,"offersBeforeAfterCare,nature,scholarshipsAvailable,sports"
"859","PO Box 287","80306","8/5/19","8/9/19","10","7",30,39.7560446,-104.8852189,"38928","13",444,"offersBeforeAfterCare,sports,scholarshipsAvailable,nature"
"860","PO Box 287","80306","5/28/19","5/31/19","16","7",6,40.031694,-105.2319799,"38929","49",429,"sports,offersBeforeAfterCare,scholarshipsAvailable"
"861","PO Box 287","80306","6/3/19","6/7/19","16","7",30,40.031694,-105.2319799,"38930","49",429,"sports,scholarshipsAvailable,offersBeforeAfterCare"
"862","PO Box 287","80306","6/10/19","6/14/19","16","7",30,40.031694,-105.2319799,"38931","49",429,"sports,offersBeforeAfterCare,scholarshipsAvailable"
"863","PO Box 287","80306","6/17/19","6/21/19","16","7",30,40.031694,-105.2319799,"38932","49",429,"offersBeforeAfterCare,sports,scholarshipsAvailable"
"864","PO Box 287","80306","6/24/19","6/28/19","16","7",30,40.031694,-105.2319799,"38933","49",429,"sports,offersBeforeAfterCare,scholarshipsAvailable"
"865","PO Box 287","80306","7/1/19","7/5/19","16","7",24,40.031694,-105.2319799,"38934","49",429,"sports,scholarshipsAvailable,offersBeforeAfterCare"
"866","PO Box 287","80306","7/8/19","7/12/19","16","7",30,40.031694,-105.2319799,"38935","42",429,"scholarshipsAvailable,offersBeforeAfterCare,sports"
"867","PO Box 287","80306","7/15/19","7/19/19","16","7",30,40.031694,-105.2319799,"38936","42",429,"sports,scholarshipsAvailable,offersBeforeAfterCare"
"868","PO Box 287","80306","7/22/19","7/26/19","16","7",30,40.031694,-105.2319799,"38937","42",429,"scholarshipsAvailable,sports,offersBeforeAfterCare"
"869","PO Box 287","80306","7/29/19","8/2/19","16","7",30,40.031694,-105.2319799,"38938","49",429,"scholarshipsAvailable,offersBeforeAfterCare,sports"
"870","PO Box 287","80306","8/5/19","8/9/19","16","7",30,40.031694,-105.2319799,"38939","49",429,"sports,offersBeforeAfterCare,scholarshipsAvailable"
"871","PO Box 287","80306","8/12/19","8/16/19","16","7",30,40.031694,-105.2319799,"38940","49",429,"scholarshipsAvailable,offersBeforeAfterCare,sports"
"872","PO Box 287","80306","7/22/19","7/26/19","13","9",30,40.031694,-105.2319799,"38941","7",429,"offersBeforeAfterCare,scholarshipsAvailable,sports"
"873","PO Box 287","80306","7/8/19","7/12/19","10","7",30,40.031694,-105.2319799,"38942","7",429,"sports,scholarshipsAvailable,offersBeforeAfterCare"
"874","PO Box 287","80306","7/15/19","7/19/19","10","7",30,40.031694,-105.2319799,"38943","7",429,"sports,scholarshipsAvailable,offersBeforeAfterCare"
"875","861 Santa Fe Drive","80204","6/10/19","6/21/19","14","12",60,39.7300491,-104.9989918,"38949"," ",350,"arts,dance,music,scholarshipsAvailable,academic"
"876","861 Santa Fe Drive","80204","6/24/19","7/12/19","11","4",56,39.7300491,-104.9989918,"38950"," ",350,"scholarshipsAvailable,arts,music,academic,dance"
"877","1 Red Fox Lane","80111","5/30/19","5/31/19","18","6",7,39.6214415,-104.9138135,"38953"," ",165,"academic,stem,giftedStudent"
"878","","80205","6/17/19","6/21/19","11","5",30,39.7495756,-104.971439,"38961","22",435,"scholarshipsAvailable,arts,academic,offersBeforeAfterCare"
"879","","80205","8/5/19","8/9/19","11","5",30,39.7495756,-104.971439,"38962","22",435,"academic,arts,scholarshipsAvailable,offersBeforeAfterCare"
"880","","80205","7/15/19","7/19/19","11","5",30,39.7495756,-104.971439,"38963","22",435,"academic,offersBeforeAfterCare,scholarshipsAvailable,arts"
"881","","80205","6/3/19","6/7/19","11","5",30,39.7495756,-104.971439,"38964","22",435,"arts,scholarshipsAvailable,offersBeforeAfterCare,academic"
"882","","80205","8/12/19","8/16/19","11","5",30,39.7495756,-104.971439,"38965","22",435,"academic,scholarshipsAvailable,arts,offersBeforeAfterCare"
"883","","80205","6/24/19","6/28/19","11","5",30,39.7495756,-104.971439,"38966","22",435,"offersBeforeAfterCare,scholarshipsAvailable,academic,arts"
"884","","80205","7/22/19","7/26/19","11","5",30,39.7495756,-104.971439,"38967","22",435,"arts,offersBeforeAfterCare,academic,scholarshipsAvailable"
"885","","80205","6/10/19","6/14/19","11","5",30,39.7495756,-104.971439,"38968","22",435,"scholarshipsAvailable,offersBeforeAfterCare,arts,academic"
"886","","80205","7/8/19","7/12/19","11","5",30,39.7495756,-104.971439,"38969","22",435,"academic,scholarshipsAvailable,offersBeforeAfterCare,arts"
"887","","80205","7/29/19","8/2/19","11","5",30,39.7495756,-104.971439,"38970","22",435,"academic,offersBeforeAfterCare,arts,scholarshipsAvailable"
"888","","80205","8/19/19","8/23/19","11","5",6,39.7495756,-104.971439,"38971","22",435,"offersBeforeAfterCare,scholarshipsAvailable,arts,academic"
