"X","camp_address_1","camp_zip","session_date_start","session_date_end","total.duration","lat","long","session_id","session_size","session_cost","session_categories","NBHD_Name"
3211,"10 W. Fourteenth Ave. Pkwy.","80204","7/16/2019","7/16/2019",1,39.7849804,-104.7669525,"44623","50",0,"sports,cooking,academic,arts,dance,stem,nature,drama","Gateway - Green Valley Ranch"
3212,"10 W. Fourteenth Ave. Pkwy.","80204","7/17/2019","7/17/2019",1,39.7849804,-104.7669525,"44624","50",0,"drama,nature,arts,academic,cooking,sports,dance,stem","Gateway - Green Valley Ranch"
3213,"10 W. Fourteenth Ave. Pkwy.","80204","7/18/2019","7/18/2019",1,39.7849804,-104.7669525,"44625","30",0,"drama,academic,arts,stem,sports,dance,cooking,nature","Gateway - Green Valley Ranch"
3214,"10 W. Fourteenth Ave. Pkwy.","80204","7/22/2019","7/22/2019",1,39.7849804,-104.7669525,"44626","40",0,"nature,academic,arts,stem,drama,dance,sports,cooking","Gateway - Green Valley Ranch"
3215,"10 W. Fourteenth Ave. Pkwy.","80204","7/23/2019","7/23/2019",1,39.7849804,-104.7669525,"44627","50",0,"academic,cooking,nature,sports,dance,arts,drama,stem","Gateway - Green Valley Ranch"
3216,"10 W. Fourteenth Ave. Pkwy.","80204","7/24/2019","7/24/2019",1,39.7849804,-104.7669525,"44628","50",0,"nature,sports,arts,dance,academic,cooking,drama,stem","Gateway - Green Valley Ranch"
3217,"10 W. Fourteenth Ave. Pkwy.","80204","7/25/2019","7/25/2019",1,39.7849804,-104.7669525,"44629","25",0,"academic,arts,stem,cooking,sports,dance,drama,nature","Gateway - Green Valley Ranch"
3218,"10 W. Fourteenth Ave. Pkwy.","80204","7/29/2019","7/29/2019",1,39.7849804,-104.7669525,"44630","40",0,"stem,cooking,academic,dance,nature,drama,sports,arts","Gateway - Green Valley Ranch"
3219,"10 W. Fourteenth Ave. Pkwy.","80204","7/30/2019","7/30/2019",1,39.7849804,-104.7669525,"44631","75",0,"academic,cooking,sports,arts,stem,nature,dance,drama","Gateway - Green Valley Ranch"
3220,"10 W. Fourteenth Ave. Pkwy.","80204","7/31/2019","7/31/2019",1,39.7849804,-104.7669525,"44632","50",0,"drama,sports,academic,nature,cooking,dance,arts,stem","Gateway - Green Valley Ranch"
3221,"10 W. Fourteenth Ave. Pkwy.","80204","8/1/2019","8/1/2019",1,39.7849804,-104.7669525,"44633","20",0,"academic,nature,sports,arts,dance,stem,drama,cooking","Gateway - Green Valley Ranch"
3222,"10 W. Fourteenth Ave. Pkwy.","80204","8/5/2019","8/5/2019",1,39.7849804,-104.7669525,"44634","40",0,"drama,academic,cooking,nature,arts,dance,stem,sports","Gateway - Green Valley Ranch"
3223,"10 W. Fourteenth Ave. Pkwy.","80204","8/6/2019","8/6/2019",1,39.7849804,-104.7669525,"44635","40",0,"dance,nature,sports,cooking,arts,academic,stem,drama","Gateway - Green Valley Ranch"
3224,"10 W. Fourteenth Ave. Pkwy.","80204","6/12/2019","8/7/2019",9,39.7849804,-104.7669525,"44636","50",0,"cooking,academic,arts,stem,nature,drama,sports,dance","Gateway - Green Valley Ranch"
3225,"10 W. Fourteenth Ave. Pkwy.","80204","8/8/2019","8/8/2019",1,39.7849804,-104.7669525,"44637","25",0,"academic,cooking,nature,dance,arts,sports,stem,drama","Gateway - Green Valley Ranch"
3226,"10 W. Fourteenth Ave. Pkwy.","80204","6/12/2019","6/12/2019",1,39.740052,-105.0295596,"44638"," ",0,"drama,arts,sports,academic,dance,stem,cooking,nature","West Colfax"
3227,"10 W. Fourteenth Ave. Pkwy.","80204","1/0/00","6/26/2019",1,39.740052,-105.0295596,"44639"," ",12,"80204","West Colfax"
3228,"10 W. Fourteenth Ave. Pkwy.","80204","7/3/2019","7/3/2019",1,39.740052,-105.0295596,"44640"," ",0,"nature,sports,arts,dance,drama,academic,cooking,stem","West Colfax"
3229,"10 W. Fourteenth Ave. Pkwy.","80204","7/24/2019","7/24/2019",1,39.740052,-105.0295596,"44641"," ",0,"arts,dance,drama,stem,academic,sports,cooking,nature","West Colfax"
3230,"10 W. Fourteenth Ave. Pkwy.","80204","7/31/2019","7/31/2019",1,39.740052,-105.0295596,"44642"," ",0,"nature,dance,stem,drama,arts,cooking,academic,sports","West Colfax"
3231,"10 W. Fourteenth Ave. Pkwy.","80204","7/10/2019","7/10/2019",1,39.740052,-105.0295596,"44643"," ",0,"arts,nature,dance,drama,stem,cooking,sports,academic","West Colfax"
3232,"10 W. Fourteenth Ave. Pkwy.","80204","7/17/2019","7/17/2019",1,39.740052,-105.0295596,"44644"," ",0,"arts,drama,sports,dance,nature,academic,cooking,stem","West Colfax"
3233,"10 W. Fourteenth Ave. Pkwy.","80204","8/7/2019","8/7/2019",1,39.740052,-105.0295596,"44645"," ",0,"arts,nature,stem,dance,sports,cooking,academic,drama","West Colfax"
3234,"10 W. Fourteenth Ave. Pkwy.","80204","6/2/2019","6/2/2019",1.5,39.740052,-105.0295596,"44646"," ",0,"stem,arts,sports,academic,cooking,dance,nature,drama","West Colfax"
3235,"10 W. Fourteenth Ave. Pkwy.","80204","6/4/2019","6/4/2019",1,39.740052,-105.0295596,"44647"," ",0,"cooking,dance,stem,arts,drama,nature,sports,academic","West Colfax"
3236,"10 W. Fourteenth Ave. Pkwy.","80204","6/18/2019","6/18/2019",1,39.740052,-105.0295596,"44648"," ",0,"arts,sports,academic,nature,dance,drama,cooking,stem","West Colfax"
3237,"10 W. Fourteenth Ave. Pkwy.","80204","7/2/2019","7/2/2019",1,39.740052,-105.0295596,"44649"," ",0,"cooking,arts,nature,drama,sports,academic,stem,dance","West Colfax"
3238,"10 W. Fourteenth Ave. Pkwy.","80204","7/16/2019","7/16/2019",1,39.740052,-105.0295596,"44650"," ",0,"dance,cooking,nature,stem,drama,academic,sports,arts","West Colfax"
3239,"10 W. Fourteenth Ave. Pkwy.","80204","7/30/2019","7/30/2019",1,39.740052,-105.0295596,"44651"," ",0,"cooking,arts,stem,nature,academic,dance,drama,sports","West Colfax"
3240,"10 W. Fourteenth Ave. Pkwy.","80204","7/12/2019","7/12/2019",0.5,39.740052,-105.0295596,"44652"," ",0,"sports,stem,arts,nature,academic,dance,drama,cooking","West Colfax"
3241,"10 W. Fourteenth Ave. Pkwy.","80204","7/12/2019","7/12/2019",0.5,39.740052,-105.0295596,"44653"," ",0,"academic,dance,stem,arts,cooking,sports,drama,nature","West Colfax"
3242,"10 W. Fourteenth Ave. Pkwy.","80204","8/2/2019","8/2/2019",0.75,39.740052,-105.0295596,"44654"," ",0,"drama,sports,nature,dance,arts,academic,cooking,stem","West Colfax"
3243,"10 W. Fourteenth Ave. Pkwy.","80204","6/7/2019","6/7/2019",1,39.740052,-105.0295596,"44655"," ",0,"academic,arts,cooking,stem,dance,drama,sports,nature","West Colfax"
3244,"10 W. Fourteenth Ave. Pkwy.","80204","5/31/2019","5/31/2019",3.5,39.740052,-105.0295596,"44656"," ",0,"dance,arts,stem,drama,cooking,academic,sports,nature","West Colfax"
3245,"10 W. Fourteenth Ave. Pkwy.","80204","6/7/2019","6/7/2019",3.5,39.740052,-105.0295596,"44657"," ",0,"arts,stem,academic,drama,cooking,nature,dance,sports","West Colfax"
3246,"10 W. Fourteenth Ave. Pkwy.","80204","6/14/2019","6/14/2019",3.5,39.740052,-105.0295596,"44658"," ",0,"nature,academic,arts,cooking,dance,drama,sports,stem","West Colfax"
3247,"10 W. Fourteenth Ave. Pkwy.","80204","6/21/2019","6/21/2019",3.5,39.740052,-105.0295596,"44659"," ",0,"sports,arts,drama,cooking,nature,stem,academic,dance","West Colfax"
3248,"10 W. Fourteenth Ave. Pkwy.","80204","6/28/2019","6/28/2019",3.5,39.740052,-105.0295596,"44660"," ",0,"cooking,academic,drama,dance,stem,nature,sports,arts","West Colfax"
3249,"10 W. Fourteenth Ave. Pkwy.","80204","7/5/2019","7/5/2019",3.5,39.740052,-105.0295596,"44661"," ",0,"sports,dance,stem,cooking,academic,arts,drama,nature","West Colfax"
3250,"10 W. Fourteenth Ave. Pkwy.","80204","7/12/2019","7/12/2019",3.5,39.740052,-105.0295596,"44662"," ",0,"sports,stem,academic,dance,nature,arts,cooking,drama","West Colfax"
3251,"10 W. Fourteenth Ave. Pkwy.","80204","7/19/2019","7/19/2019",3.5,39.740052,-105.0295596,"44663"," ",0,"academic,sports,arts,cooking,drama,dance,nature,stem","West Colfax"
3252,"10 W. Fourteenth Ave. Pkwy.","80204","7/26/2019","7/26/2019",3.5,39.740052,-105.0295596,"44664"," ",0,"arts,sports,dance,nature,stem,academic,cooking,drama","West Colfax"
3253,"10 W. Fourteenth Ave. Pkwy.","80204","8/2/2019","8/2/2019",3.5,39.740052,-105.0295596,"44665"," ",0,"academic,sports,arts,drama,cooking,dance,stem,nature","West Colfax"
3254,"10 W. Fourteenth Ave. Pkwy.","80204","8/9/2019","8/9/2019",3.5,39.740052,-105.0295596,"44666"," ",0,"cooking,sports,dance,arts,drama,academic,nature,stem","West Colfax"
3255,"10 W. Fourteenth Ave. Pkwy.","80204","6/4/2019","6/4/2019",1,39.740052,-105.0295596,"44667"," ",0,"arts,sports,stem,academic,dance,drama,nature,cooking","West Colfax"
3256,"10 W. Fourteenth Ave. Pkwy.","80204","6/11/2019","6/11/2019",1,39.740052,-105.0295596,"44668"," ",0,"dance,academic,arts,stem,cooking,sports,drama,nature","West Colfax"
3257,"10 W. Fourteenth Ave. Pkwy.","80204","6/18/2019","6/18/2019",1,39.740052,-105.0295596,"44669"," ",0,"dance,stem,drama,cooking,academic,sports,nature,arts","West Colfax"
3258,"10 W. Fourteenth Ave. Pkwy.","80204","6/25/2019","6/25/2019",1,39.740052,-105.0295596,"44670"," ",0,"academic,arts,nature,drama,stem,dance,sports,cooking","West Colfax"
3259,"10 W. Fourteenth Ave. Pkwy.","80204","7/2/2019","7/2/2019",1,39.740052,-105.0295596,"44671"," ",0,"dance,drama,academic,sports,stem,nature,arts,cooking","West Colfax"
3260,"10 W. Fourteenth Ave. Pkwy.","80204","7/9/2019","7/9/2019",1,39.740052,-105.0295596,"44672"," ",0,"stem,sports,nature,drama,dance,cooking,academic,arts","West Colfax"
3261,"10 W. Fourteenth Ave. Pkwy.","80204","7/16/2019","7/16/2019",1,39.740052,-105.0295596,"44673"," ",0,"sports,nature,dance,drama,arts,academic,cooking,stem","West Colfax"
3262,"10 W. Fourteenth Ave. Pkwy.","80204","7/23/2019","7/23/2019",1,39.740052,-105.0295596,"44674"," ",0,"cooking,dance,academic,nature,drama,arts,sports,stem","West Colfax"
3263,"10 W. Fourteenth Ave. Pkwy.","80204","7/30/2019","7/30/2019",1,39.740052,-105.0295596,"44675"," ",0,"drama,academic,dance,sports,nature,stem,arts,cooking","West Colfax"
3264,"10 W. Fourteenth Ave. Pkwy.","80204","8/6/2019","8/6/2019",1,39.740052,-105.0295596,"44676"," ",0,"nature,stem,sports,dance,arts,cooking,drama,academic","West Colfax"
3265,"10 W. Fourteenth Ave. Pkwy.","80204","6/6/2019","6/6/2019",0.5,39.740052,-105.0295596,"44677"," ",0,"stem,sports,dance,cooking,drama,academic,arts,nature","West Colfax"
3266,"10 W. Fourteenth Ave. Pkwy.","80204","6/13/2019","6/13/2019",0.5,39.740052,-105.0295596,"44678"," ",0,"drama,arts,sports,dance,academic,nature,cooking,stem","West Colfax"
3267,"10 W. Fourteenth Ave. Pkwy.","80204","7/11/2019","7/11/2019",0.5,39.740052,-105.0295596,"44681"," ",0,"arts,dance,stem,nature,sports,academic,cooking,drama","West Colfax"
3268,"10 W. Fourteenth Ave. Pkwy.","80204","7/18/2019","7/18/2019",0.5,39.740052,-105.0295596,"44682"," ",0,"academic,drama,stem,dance,arts,cooking,nature,sports","West Colfax"
3269,"10 W. Fourteenth Ave. Pkwy.","80204","7/25/2019","7/25/2019",0.5,39.740052,-105.0295596,"44683"," ",0,"sports,nature,stem,cooking,dance,arts,academic,drama","West Colfax"
3270,"10 W. Fourteenth Ave. Pkwy.","80204","8/1/2019","8/1/2019",0.5,39.740052,-105.0295596,"44684"," ",0,"drama,cooking,academic,arts,nature,stem,dance,sports","West Colfax"
3271,"10 W. Fourteenth Ave. Pkwy.","80204","8/8/2019","8/8/2019",0.5,39.740052,-105.0295596,"44685"," ",0,"arts,nature,cooking,dance,sports,drama,stem,academic","West Colfax"
3272,"10 W. Fourteenth Ave. Pkwy.","80204","6/6/2019","6/6/2019",2,39.7573889,-104.9650793,"44709","20",0,"academic,specialNeedsStudent,drama,arts,nature,sports,dance,stem","Whittier"
3273,"10 W. Fourteenth Ave. Pkwy.","80204","6/20/2019","6/20/2019",2,39.7573889,-104.9650793,"44710"," ",0,"academic,dance,sports,nature,drama,specialNeedsStudent,arts,stem","Whittier"
3274,"10 W. Fourteenth Ave. Pkwy.","80204","7/11/2019","7/11/2019",2,39.7573889,-104.9650793,"44711","20",0,"academic,stem,arts,drama,sports,specialNeedsStudent,dance,nature","Whittier"
3275,"10 W. Fourteenth Ave. Pkwy.","80204","7/25/2019","7/25/2019",2,39.7573889,-104.9650793,"44712","20",0,"nature,arts,specialNeedsStudent,drama,sports,academic,dance,stem","Whittier"
3276,"10 W. Fourteenth Ave. Pkwy.","80204","6/6/2019","6/6/2019",1,39.7573889,-104.9650793,"44713"," ",0,"arts,drama,dance,stem,sports,academic,nature,specialNeedsStudent","Whittier"
3277,"10 W. Fourteenth Ave. Pkwy.","80204","6/13/2019","6/13/2019",1,39.7573889,-104.9650793,"44714"," ",0,"specialNeedsStudent,academic,dance,drama,arts,sports,stem,nature","Whittier"
3278,"10 W. Fourteenth Ave. Pkwy.","80204","6/20/2019","6/20/2019",1,39.7573889,-104.9650793,"44715"," ",0,"arts,stem,specialNeedsStudent,nature,sports,academic,drama,dance","Whittier"
3279,"10 W. Fourteenth Ave. Pkwy.","80204","6/27/2019","6/27/2019",1,39.7573889,-104.9650793,"44716"," ",0,"academic,nature,arts,stem,dance,drama,sports,specialNeedsStudent","Whittier"
3280,"10 W. Fourteenth Ave. Pkwy.","80204","7/11/2019","7/11/2019",1,39.7573889,-104.9650793,"44717"," ",0,"nature,sports,academic,stem,dance,specialNeedsStudent,drama,arts","Whittier"
3281,"10 W. Fourteenth Ave. Pkwy.","80204","7/18/2019","7/18/2019",1,39.7573889,-104.9650793,"44718"," ",0,"arts,stem,drama,specialNeedsStudent,sports,dance,academic,nature","Whittier"
3282,"10 W. Fourteenth Ave. Pkwy.","80204","7/25/2019","7/25/2019",1,39.7573889,-104.9650793,"44719"," ",0,"arts,sports,specialNeedsStudent,dance,stem,drama,academic,nature","Whittier"
3283,"10 W. Fourteenth Ave. Pkwy.","80204","8/1/2019","8/1/2019",1,39.7573889,-104.9650793,"44720"," ",0,"arts,drama,academic,dance,sports,nature,stem,specialNeedsStudent","Whittier"
3284,"10 W. Fourteenth Ave. Pkwy.","80204","8/8/2019","8/8/2019",1,39.7573889,-104.9650793,"44721"," ",0,"academic,sports,drama,dance,stem,arts,nature,specialNeedsStudent","Whittier"
3285,"10 W. Fourteenth Ave. Pkwy.","80204","6/4/2019","6/4/2019",1,39.7573889,-104.9650793,"44722","30",0,"drama,sports,stem,specialNeedsStudent,dance,nature,arts,academic","Whittier"
3286,"10 W. Fourteenth Ave. Pkwy.","80204","6/11/2019","6/11/2019",1,39.7573889,-104.9650793,"44723","20",0,"specialNeedsStudent,drama,academic,nature,sports,dance,arts,stem","Whittier"
3287,"10 W. Fourteenth Ave. Pkwy.","80204","6/18/2019","6/18/2019",1,39.7573889,-104.9650793,"44724","30",0,"arts,specialNeedsStudent,nature,drama,academic,stem,dance,sports","Whittier"
3288,"10 W. Fourteenth Ave. Pkwy.","80204","6/25/2019","6/25/2019",1,39.7573889,-104.9650793,"44725","20",0,"nature,sports,academic,specialNeedsStudent,dance,stem,arts,drama","Whittier"
3289,"10 W. Fourteenth Ave. Pkwy.","80204","7/9/2019","7/9/2019",1,39.7573889,-104.9650793,"44726","30",0,"stem,drama,academic,arts,sports,dance,nature,specialNeedsStudent","Whittier"
3290,"10 W. Fourteenth Ave. Pkwy.","80204","7/16/2019","7/16/2019",1,39.7573889,-104.9650793,"44727"," ",0,"sports,dance,stem,academic,nature,drama,arts,specialNeedsStudent","Whittier"
3291,"10 W. Fourteenth Ave. Pkwy.","80204","7/23/2019","7/23/2019",1,39.7573889,-104.9650793,"44728","30",0,"academic,dance,nature,sports,arts,stem,drama,specialNeedsStudent","Whittier"
3292,"10 W. Fourteenth Ave. Pkwy.","80204","7/30/2019","7/30/2019",1,39.7573889,-104.9650793,"44729","18",0,"drama,stem,nature,arts,dance,sports,academic,specialNeedsStudent","Whittier"
3293,"10 W. Fourteenth Ave. Pkwy.","80204","8/6/2019","8/6/2019",1,39.7573889,-104.9650793,"44730","30",0,"dance,sports,arts,nature,academic,drama,stem,specialNeedsStudent","Whittier"
3294,"10 W. Fourteenth Ave. Pkwy.","80204","8/6/2019","8/20/2019",2,39.7573889,-104.9650793,"44731","30",0,"arts,sports,stem,specialNeedsStudent,nature,academic,dance,drama","Whittier"
3295,"10 W. Fourteenth Ave. Pkwy.","80204","6/19/2019","6/19/2019",3,39.7573889,-104.9650793,"44732"," ",0,"academic,arts,specialNeedsStudent,dance,nature,stem,sports,drama","Whittier"
3296,"10 W. Fourteenth Ave. Pkwy.","80204","6/26/2019","6/26/2019",1,39.7573889,-104.9650793,"44733"," ",0,"academic,drama,nature,arts,dance,sports,stem,specialNeedsStudent","Whittier"
3297,"10 W. Fourteenth Ave. Pkwy.","80204","7/10/2019","7/10/2019",1,39.7573889,-104.9650793,"44734"," ",0,"sports,nature,arts,academic,drama,stem,specialNeedsStudent,dance","Whittier"
3298,"10 W. Fourteenth Ave. Pkwy.","80204","7/17/2019","7/17/2019",1,39.7573889,-104.9650793,"44735"," ",0,"academic,arts,specialNeedsStudent,sports,nature,drama,dance,stem","Whittier"
3299,"10 W. Fourteenth Ave. Pkwy.","80204","7/24/2019","7/24/2019",1,39.7573889,-104.9650793,"44736"," ",0,"academic,drama,dance,stem,specialNeedsStudent,arts,sports,nature","Whittier"
3300,"10 W. Fourteenth Ave. Pkwy.","80204","7/31/2019","7/31/2019",1,39.7573889,-104.9650793,"44737"," ",0,"nature,academic,sports,dance,stem,drama,arts,specialNeedsStudent","Whittier"
3301,"10 W. Fourteenth Ave. Pkwy.","80204","8/7/2019","8/7/2019",1,39.7573889,-104.9650793,"44738"," ",0,"arts,stem,nature,dance,academic,drama,sports,specialNeedsStudent","Whittier"
3302,"10 W. Fourteenth Ave. Pkwy.","80204","6/11/2019","6/11/2019",0.75,39.7016634,-104.9590096,"44739"," ",0,"sports,arts,nature,academic,dance,drama,stem","Belcaro"
3303,"10 W. Fourteenth Ave. Pkwy.","80204","6/25/2019","6/25/2019",0.75,39.7016634,-104.9590096,"44740"," ",0,"arts,drama,nature,stem,academic,dance,sports","Belcaro"
3304,"10 W. Fourteenth Ave. Pkwy.","80204","7/9/2019","7/9/2019",0.75,39.7016634,-104.9590096,"44741"," ",0,"arts,dance,nature,academic,drama,sports,stem","Belcaro"
3305,"10 W. Fourteenth Ave. Pkwy.","80204","7/23/2019","7/23/2019",0.75,39.7016634,-104.9590096,"44742"," ",0,"drama,academic,dance,arts,nature,sports,stem","Belcaro"
3306,"10 W. Fourteenth Ave. Pkwy.","80204","8/6/2019","8/6/2019",0.75,39.7016634,-104.9590096,"44743"," ",0,"drama,dance,academic,stem,arts,sports,nature","Belcaro"
3307,"10 W. Fourteenth Ave. Pkwy.","80204","6/1/2019","8/17/2019",72,39.737371,-104.988115,"44744"," ",0,"academic,nature,stem,sports,dance,arts,drama","Civic Center"
3308,"10 W. Fourteenth Ave. Pkwy.","80204","6/2/2019","8/18/2019",36,39.737371,-104.988115,"44745"," ",0,"drama,nature,dance,academic,sports,stem,arts","Civic Center"
3309,"10 W. Fourteenth Ave. Pkwy.","80204","6/5/2019","6/5/2019",1,39.737371,-104.988115,"44746"," ",0,"sports,stem,dance,drama,academic,arts,nature","Civic Center"
3310,"10 W. Fourteenth Ave. Pkwy.","80204","6/6/2019","6/6/2019",1,39.737371,-104.988115,"44747"," ",0,"sports,stem,academic,drama,dance,arts,nature","Civic Center"
3311,"10 W. Fourteenth Ave. Pkwy.","80204","6/7/2019","6/7/2019",1,39.737371,-104.988115,"44748"," ",0,"academic,arts,nature,sports,stem,dance,drama","Civic Center"
3312,"10 W. Fourteenth Ave. Pkwy.","80204","6/12/2019","6/12/2019",1,39.737371,-104.988115,"44749"," ",0,"stem,academic,sports,arts,drama,dance,nature","Civic Center"
3313,"10 W. Fourteenth Ave. Pkwy.","80204","6/13/2019","6/13/2019",1,39.737371,-104.988115,"44750"," ",0,"arts,drama,nature,academic,stem,dance,sports","Civic Center"
3314,"10 W. Fourteenth Ave. Pkwy.","80204","6/14/2019","6/14/2019",1,39.737371,-104.988115,"44751"," ",0,"stem,dance,arts,sports,drama,nature,academic","Civic Center"
3315,"10 W. Fourteenth Ave. Pkwy.","80204","6/15/2019","6/15/2019",1,39.73667,-104.96571,"44752"," ",0,"sports,arts,academic,drama,dance,nature,stem","Cheesman Park"
3316,"10 W. Fourteenth Ave. Pkwy.","80204","6/19/2019","6/19/2019",1,39.737371,-104.988115,"44753"," ",0,"dance,nature,arts,drama,sports,stem,academic","Civic Center"
3317,"10 W. Fourteenth Ave. Pkwy.","80204","6/20/2019","6/20/2019",1,39.737371,-104.988115,"44754"," ",0,"stem,drama,sports,academic,arts,dance,nature","Civic Center"
3318,"10 W. Fourteenth Ave. Pkwy.","80204","6/21/2019","6/21/2019",1,39.737371,-104.988115,"44755"," ",0,"arts,academic,stem,dance,nature,drama,sports","Civic Center"
3319,"10 W. Fourteenth Ave. Pkwy.","80204","6/26/2019","6/26/2019",1,39.737371,-104.988115,"44756"," ",0,"sports,nature,stem,dance,academic,arts,drama","Civic Center"
3320,"10 W. Fourteenth Ave. Pkwy.","80204","6/27/2019","6/27/2019",1,39.737371,-104.988115,"44757"," ",0,"dance,sports,drama,academic,arts,nature,stem","Civic Center"
3321,"10 W. Fourteenth Ave. Pkwy.","80204","6/28/2019","6/28/2019",1,39.737371,-104.988115,"44758"," ",0,"academic,dance,nature,stem,drama,sports,arts","Civic Center"
3322,"10 W. Fourteenth Ave. Pkwy.","80204","7/3/2019","7/3/2019",1,39.737371,-104.988115,"44759"," ",0,"academic,stem,drama,sports,arts,dance,nature","Civic Center"
3323,"10 W. Fourteenth Ave. Pkwy.","80204","7/5/2019","7/5/2019",1,39.737371,-104.988115,"44760"," ",0,"academic,sports,dance,arts,stem,drama,nature","Civic Center"
3324,"10 W. Fourteenth Ave. Pkwy.","80204","7/10/2019","7/10/2019",1,39.737371,-104.988115,"44761"," ",0,"drama,sports,academic,dance,arts,nature,stem","Civic Center"
3325,"10 W. Fourteenth Ave. Pkwy.","80204","7/11/2019","7/11/2019",1,39.737371,-104.988115,"44762"," ",0,"drama,dance,stem,arts,sports,academic,nature","Civic Center"
3326,"10 W. Fourteenth Ave. Pkwy.","80204","7/12/2019","7/12/2019",1,39.737371,-104.988115,"44763"," ",0,"academic,nature,stem,dance,drama,sports,arts","Civic Center"
3327,"10 W. Fourteenth Ave. Pkwy.","80204","7/17/2019","7/17/2019",1,39.737371,-104.988115,"44764"," ",0,"sports,drama,academic,nature,arts,dance,stem","Civic Center"
3328,"10 W. Fourteenth Ave. Pkwy.","80204","7/18/2019","7/18/2019",1,39.737371,-104.988115,"44765"," ",0,"sports,stem,academic,nature,dance,drama,arts","Civic Center"
3329,"10 W. Fourteenth Ave. Pkwy.","80204","7/19/2019","7/19/2019",1,39.737371,-104.988115,"44766"," ",0,"academic,nature,arts,sports,stem,dance,drama","Civic Center"
3330,"10 W. Fourteenth Ave. Pkwy.","80204","7/24/2019","7/24/2019",1,39.737371,-104.988115,"44767"," ",0,"stem,sports,drama,dance,academic,nature,arts","Civic Center"
3331,"10 W. Fourteenth Ave. Pkwy.","80204","7/25/2019","7/25/2019",1,39.737371,-104.988115,"44768"," ",0,"stem,drama,dance,nature,arts,sports,academic","Civic Center"
3332,"10 W. Fourteenth Ave. Pkwy.","80204","7/26/2019","7/26/2019",1,39.737371,-104.988115,"44769"," ",0,"dance,nature,stem,sports,academic,arts,drama","Civic Center"
3333,"10 W. Fourteenth Ave. Pkwy.","80204","7/31/2019","7/31/2019",1,39.737371,-104.988115,"44770"," ",0,"nature,stem,dance,arts,academic,drama,sports","Civic Center"
3334,"10 W. Fourteenth Ave. Pkwy.","80204","8/1/2019","8/1/2019",1,39.737371,-104.988115,"44771"," ",0,"drama,sports,academic,nature,stem,arts,dance","Civic Center"
3335,"10 W. Fourteenth Ave. Pkwy.","80204","8/2/2019","8/2/2019",1,39.737371,-104.988115,"44772"," ",0,"sports,drama,nature,academic,dance,stem,arts","Civic Center"
3336,"10 W. Fourteenth Ave. Pkwy.","80204","8/7/2019","8/7/2019",1,39.737371,-104.988115,"44773"," ",0,"sports,stem,nature,drama,dance,academic,arts","Civic Center"
3337,"10 W. Fourteenth Ave. Pkwy.","80204","8/8/2019","8/8/2019",1,39.737371,-104.988115,"44774"," ",0,"sports,academic,dance,nature,stem,drama,arts","Civic Center"
3338,"10 W. Fourteenth Ave. Pkwy.","80204","5/31/2019","5/31/2019",0.5,39.689196,-104.9831072,"44775"," ",0,"academic,nature,dance,stem,drama,arts,sports","Platt Park"
3339,"10 W. Fourteenth Ave. Pkwy.","80204","6/4/2019","6/4/2019",1.5,39.689196,-104.9831072,"44776"," ",0,"arts,nature,dance,stem,drama,academic,sports","Platt Park"
3340,"10 W. Fourteenth Ave. Pkwy.","80204","6/7/2019","6/7/2019",1,39.689196,-104.9831072,"44777"," ",0,"academic,nature,stem,dance,drama,arts,sports","Platt Park"
3341,"10 W. Fourteenth Ave. Pkwy.","80204","6/11/2019","6/11/2019",1,39.689196,-104.9831072,"44778"," ",0,"nature,sports,academic,drama,stem,dance,arts","Platt Park"
3342,"10 W. Fourteenth Ave. Pkwy.","80204","6/11/2019","6/11/2019",1,39.689196,-104.9831072,"44779"," ",0,"dance,arts,academic,stem,nature,drama,sports","Platt Park"
3343,"10 W. Fourteenth Ave. Pkwy.","80204","6/18/2019","6/18/2019",1,39.689196,-104.9831072,"44780"," ",0,"drama,dance,sports,arts,academic,nature,stem","Platt Park"
3344,"10 W. Fourteenth Ave. Pkwy.","80204","6/21/2019","6/21/2019",1,39.689196,-104.9831072,"44781"," ",0,"nature,arts,dance,sports,stem,academic,drama","Platt Park"
3345,"10 W. Fourteenth Ave. Pkwy.","80204","6/28/2019","6/28/2019",1,39.689196,-104.9831072,"44782"," ",0,"drama,nature,sports,academic,arts,stem,dance","Platt Park"
3346,"10 W. Fourteenth Ave. Pkwy.","80204","7/5/2019","7/5/2019",1,39.689196,-104.9831072,"44783"," ",0,"drama,arts,sports,nature,dance,stem,academic","Platt Park"
3347,"10 W. Fourteenth Ave. Pkwy.","80204","7/9/2019","7/9/2019",1,39.689196,-104.9831072,"44784"," ",0,"nature,stem,dance,academic,arts,sports,drama","Platt Park"
3348,"10 W. Fourteenth Ave. Pkwy.","80204","7/12/2019","7/12/2019",1,39.689196,-104.9831072,"44785"," ",0,"dance,drama,academic,sports,arts,nature,stem","Platt Park"
3349,"10 W. Fourteenth Ave. Pkwy.","80204","7/15/2019","7/15/2019",1,39.689196,-104.9831072,"44786"," ",0,"academic,drama,arts,sports,dance,stem,nature","Platt Park"
3350,"10 W. Fourteenth Ave. Pkwy.","80204","7/16/2019","7/16/2019",1.5,39.689196,-104.9831072,"44787"," ",0,"academic,drama,dance,sports,stem,arts,nature","Platt Park"
3351,"10 W. Fourteenth Ave. Pkwy.","80204","7/17/2019","7/17/2019",1,39.689196,-104.9831072,"44788"," ",0,"arts,dance,sports,academic,drama,nature,stem","Platt Park"
