"lat","lon","lat_lon","blockID","driving_morning","transit_morning","kilometers"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310029013",36.1166666666667,NA,"53.1 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310029013",34.85,NA,"45.7 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310029013",28.65,NA,"42.0 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310029021",20.8333333333333,62.8333333333333,"11.3 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310029021",8.56666666666667,41.0833333333333,"4.1 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310029021",40,NA,"52.4 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310029021",38.1666666666667,NA,"54.1 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310029021",36.8833333333333,NA,"46.8 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310029021",30.7,NA,"43.0 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310029022",19.9833333333333,55.4166666666667,"22.4 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310029022",10.8833333333333,34.4333333333333,"5.1 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310029022",39.8333333333333,NA,"52.4 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310029022",37.9833333333333,NA,"54.0 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310029022",36.7166666666667,NA,"46.7 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310029022",30.5333333333333,NA,"42.9 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310030012",19.75,52.8166666666667,"22.4 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310030012",12.0333333333333,31.85,"7.2 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310030012",39.6,NA,"52.4 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310030012",37.75,NA,"54.1 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310030012",36.4833333333333,NA,"46.8 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310030012",30.3,NA,"43.0 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310030014",22.05,72.7166666666667,"23.4 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310030014",14.1333333333333,39.05,"7.8 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310030014",41.9,NA,"53.4 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310030014",40.0666666666667,NA,"55.1 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310030014",38.8,NA,"47.8 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310030014",32.6,NA,"44.0 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310030015",22.3666666666667,67.5833333333333,"23.1 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310030015",14.9833333333333,48.7666666666667,"7.6 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310030015",42.2166666666667,NA,"53.1 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310030015",40.3666666666667,NA,"54.7 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310030015",39.1,NA,"47.4 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310030015",32.9,NA,"43.6 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310030021",23.2,58.1166666666667,"24.5 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310030021",14.6833333333333,44.5666666666667,"7.7 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310030021",43.05,NA,"54.5 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310030021",41.2,NA,"56.1 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310030021",39.9333333333333,NA,"48.8 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310030021",33.7333333333333,NA,"45.1 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310030022",24.4666666666667,66.45,"25.1 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310030022",16.4333333333333,39.6666666666667,"8.3 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310030022",44.3333333333333,NA,"55.1 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310030022",42.4833333333333,NA,"56.7 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310030022",41.2166666666667,NA,"49.4 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310030022",35.0166666666667,NA,"45.7 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310030023",23.2333333333333,73.1666666666667,"24.3 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310030023",16.7666666666667,63.4,"8.7 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310030023",43.0833333333333,NA,"54.3 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310030023",41.25,NA,"55.9 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310030023",39.9666666666667,NA,"48.6 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310030023",33.7833333333333,NA,"44.9 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310070884",14.5666666666667,45.1666666666667,"7.9 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310070884",15.4833333333333,52.15,"9.3 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310070884",51.8,NA,"54.3 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310070884",49.95,NA,"55.9 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310070884",48.65,NA,"48.8 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310070884",42.4666666666667,NA,"45.1 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80319801001",12.6166666666667,44.1,"8.6 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80319801001",23.4666666666667,69.8666666666667,"16.4 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80319801001",39.4833333333333,NA,"48.9 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80319801001",37.65,NA,"50.5 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80319801001",36.35,NA,"43.4 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80319801001",30.1666666666667,NA,"39.7 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310035001",10.85,54.5333333333333,"8.5 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310035001",15.7166666666667,54.5333333333333,"6.9 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310035001",32.1666666666667,NA,"42.0 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310035001",30.3166666666667,NA,"43.7 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310035001",29.05,NA,"36.3 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310035001",22.85,NA,"32.6 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310035002",10.7,53.5666666666667,"8.1 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310035002",16.9,54.4166666666667,"7.9 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310035002",34.05,NA,"42.1 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310035002",32.2,NA,"43.7 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310035002",30.9166666666667,NA,"36.6 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310035002",24.7166666666667,NA,"32.9 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310035003",8.91666666666667,63.7666666666667,"7.3 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310035003",14.8833333333333,54.0833333333333,"8.5 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310035003",33.2666666666667,NA,"42.4 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310035003",31.4166666666667,NA,"44.0 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310035003",30.1333333333333,NA,"36.9 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310035003",23.9333333333333,NA,"33.2 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310027014",17.05,37.2,"8.9 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310027014",7.85,19.9166666666667,"3.9 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310027014",40.3333333333333,NA,"47.3 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310027014",38.5,NA,"48.9 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310027014",37.2166666666667,NA,"41.6 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310027014",31.0333333333333,NA,"37.9 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310027012",17.15,43.05,"9.1 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310027012",7.46666666666667,19.8333333333333,"3.7 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310027012",40.5333333333333,NA,"48.1 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310027012",38.7,NA,"49.8 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310027012",37.4166666666667,NA,"42.5 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310027012",31.2333333333333,NA,"38.7 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310031011",10.6666666666667,28.7,"5.8 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310031011",7.03333333333333,35.6,"2.8 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310031011",40.1333333333333,NA,"45.3 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310031011",38.3,NA,"47.0 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310031011",37.0333333333333,NA,"39.7 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310031011",30.8333333333333,NA,"35.9 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310037011",12.1166666666667,26.3333333333333,"4.9 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310037011",10.9833333333333,38.6,"3.6 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310037011",44.45,NA,"49.0 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310037011",42.6,NA,"50.6 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310037011",41.5833333333333,NA,"41.8 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310037011",35.4,NA,"38.1 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310037012",9.36666666666667,19.4333333333333,"5.6 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310037012",5,25.1166666666667,"1.9 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310037012",41.6666666666667,NA,"49.7 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310037012",39.8166666666667,NA,"51.4 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310037012",38.8,NA,"42.5 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310037012",32.6166666666667,NA,"38.8 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310037024",10.8,24.95,"6.2 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310037024",3.7,10.7333333333333,"1.5 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310037024",43.1,NA,"50.3 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310037024",41.25,NA,"51.9 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310037024",40.2333333333333,NA,"43.1 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310037024",34.05,NA,"39.4 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310036025",9.63333333333333,27.65,"5.6 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310036025",9.55,17.5,"4.4 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310036025",38.2333333333333,NA,"43.8 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310036025",36.4,NA,"45.4 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310036025",35.1333333333333,NA,"38.1 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310036025",28.9333333333333,NA,"34.4 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310036031",7.51666666666667,29.3166666666667,"3.7 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310036031",8.98333333333333,41.1666666666667,"4.1 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310036031",38.85,NA,"47.8 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310036031",37,NA,"49.4 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310036031",35.9833333333333,NA,"40.6 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310036031",29.8,NA,"36.9 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310036032",9.05,26.1,"4.6 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310036032",8.41666666666667,17.75,"3.7 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310036032",39.0833333333333,NA,"47.9 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310036032",37.2333333333333,NA,"49.5 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310036032",36.2166666666667,NA,"40.7 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310036032",30.0333333333333,NA,"37.0 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310037031",9.61666666666667,22.2833333333333,"5.2 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310037031",5.38333333333333,19.85,"2.4 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310037031",41.9166666666667,NA,"49.3 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310037031",40.0833333333333,NA,"50.9 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310037031",39.0666666666667,NA,"42.1 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310037031",32.8666666666667,NA,"38.4 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310037032",10.8666666666667,27.9666666666667,"5.6 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310037032",3.88333333333333,16.9166666666667,"2.0 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310037032",43.1666666666667,NA,"49.7 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310037032",41.3166666666667,NA,"51.3 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310037032",40.3,NA,"42.5 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310037032",34.1166666666667,NA,"38.8 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310038001",12.7,40.8666666666667,"6.9 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310038001",4.41666666666667,14.2833333333333,"2.2 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310038001",44.85,NA,"50.9 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310038001",43.0166666666667,NA,"52.6 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310038001",42,NA,"43.8 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310038001",35.8,NA,"40.0 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310038002",13.6,43.2166666666667,"7.3 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310038002",5.65,20.35,"2.5 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310038002",46.0333333333333,NA,"51.4 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310038002",44.2,NA,"53.0 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310038002",43.1833333333333,NA,"44.2 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310038002",36.9833333333333,NA,"40.5 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310038003",13.7666666666667,40.3333333333333,"7.7 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310038003",7.11666666666667,33.1,"3.6 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310038003",46.2166666666667,NA,"51.7 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310038003",44.3666666666667,NA,"53.4 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310038003",43.35,NA,"44.6 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310038003",37.1666666666667,NA,"40.8 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310038004",17.5333333333333,55.2833333333333,"8.4 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310038004",8.5,26.9166666666667,"2.8 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310038004",48.2,NA,"51.4 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310038004",46.35,NA,"53.1 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310038004",45.0833333333333,NA,"45.8 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310038004",38.8833333333333,NA,"42.0 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310038005",14.55,53.4333333333333,"7.9 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310038005",3.55,17.75,"1.3 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310038005",45.9833333333333,NA,"50.9 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310038005",44.1333333333333,NA,"52.5 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310038005",42.8666666666667,NA,"45.2 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310038005",36.6666666666667,NA,"41.4 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310039011",18.6666666666667,59.7333333333333,"9.7 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310039011",7.18333333333333,19.7666666666667,"3.2 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310039011",45.4333333333333,NA,"57.8 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310039011",43.5833333333333,NA,"59.4 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310039011",42.3166666666667,NA,"52.1 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310039011",36.1333333333333,NA,"48.3 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310039012",17.85,45.8166666666667,"9.4 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310039012",9.15,28.4666666666667,"4.7 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310039012",44.3166666666667,NA,"56.8 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310039012",42.4833333333333,NA,"58.5 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310039012",41.2166666666667,NA,"51.1 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310039012",35.0166666666667,NA,"47.4 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310039013",19.4833333333333,47.5833333333333,"10.1 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310039013",7.53333333333333,16.0333333333333,"3.7 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310039013",42.3166666666667,NA,"55.8 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310039013",40.4666666666667,NA,"57.5 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310039013",39.2,NA,"50.1 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310039013",33,NA,"46.4 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310120012",30.4,130.25,"32.3 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310120012",25.5666666666667,126.366666666667,"20.2 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310120012",50.25,NA,"62.3 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310120012",48.4166666666667,NA,"64.0 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310120012",47.15,NA,"56.6 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310120012",40.95,NA,"52.9 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310120101",37.6,NA,"35.3 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310120101",32.7666666666667,NA,"23.3 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310120101",57.45,NA,"65.3 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310120101",55.6,NA,"67.0 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310120101",54.3333333333333,NA,"59.7 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310120101",48.1333333333333,NA,"55.9 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310120102",32.9333333333333,122.583333333333,"35.9 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310120102",28.4,103.7,"22.1 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310120102",52.7833333333333,NA,"65.9 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310120102",50.9333333333333,NA,"67.5 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310120102",49.0833333333333,NA,"59.9 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310120102",43.4666666666667,NA,"56.4 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310050012",12.2166666666667,26.2,"6.2 km"
