"session_name","session_date_start","session_date_end","session_cost","lat","long","nbhd_id","nbhd_name","camp_name","session_short_description","has_special_needs_offerings","has_scholarships","has_academic","has_arts","has_cooking","has_dance","has_drama","has_music","has_nature","has_sports","has_stem","bgroup_id2","session_zip","session_city","session_id","cost_per_day"
"Scratch Game Development I",2018-06-18,2018-06-22,52,40.1654992,-105.1017995,NA,NA,"Coding with Kids","Start your coding journey by creating your own games! Campers will learn the core concepts of computer programming that will lay the foundations for future coding success.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,80501,"Longmont",27621,10.4
"Scratch Game Development II",2018-06-18,2018-06-22,52,40.1654992,-105.1017995,NA,NA,"Coding with Kids","Take your child۪s game development skills up to the next level! ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,80501,"Longmont",27622,10.4
"Boys' Science in Nature Camp",2018-07-09,2018-07-13,16,40.4434046,-104.8142013,NA,NA,"Poudre Learning Center's Science in Nature Camps","<p>A great science and nature camp for middle school girls at the PLC!</p>",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,80631,"Greeley",31595,3.2
"Girls' Science in Nature Camp",2018-06-18,2018-06-22,16,40.4434046,-104.8142013,NA,NA,"Poudre Learning Center's Science in Nature Camps","<p>A great science and nature camp for middle school girls at the PLC!</p>",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,80631,"Greeley",31594,3.2
"Summer Camp",2018-06-03,2018-06-07,94,40.5718109,-105.0906319,NA,NA,"Colorado Honor Band Association","<p>A great Camp for intensive instrumental music and fun</p>",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,80523,"Ft. Collins",22944,18.8
"Stand Up Paddleboarding Skills Camp - Boulder",2018-06-18,2018-06-22,81,40.0009764,-105.2669553,NA,NA,"Avid4 Adventure","Our Stand Up Paddleboarding Camp gets campers out on both flat-water and whitewater, experiencing the joy of paddling with scenic perspective while building core strength.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,80302,"Boulder",31022,16.2
"At Home in the Woods",2018-07-16,2018-07-20,60,40.0202255,-105.285543,NA,NA,"Thorne Nature Experience","Campers will learn how to comfortably survive in nature with respect for and awareness of animal friends.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80302,"Boulder",27836,12
"At Home in the Woods",2018-07-23,2018-07-27,60,40.0202255,-105.285543,NA,NA,"Thorne Nature Experience","Campers will learn how to comfortably survive in nature with respect for and awareness of animal friends.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80302,"Boulder",27837,12
"Imaginarium - Adams County",2018-06-11,2018-06-15,29,39.8917261,-104.8800331,NA,NA,"YMCA of Metropolitan Denver","Learn, play, experiment. Cultivate your imagination with us!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80604,"Henderson",33428,5.8
"At Home in the Woods",2018-08-06,2018-08-10,60,40.0202255,-105.285543,NA,NA,"Thorne Nature Experience","Campers will learn how to comfortably survive in nature with respect for and awareness of animal friends.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80302,"Boulder",27839,12
"Colorado Creatures",2018-06-11,2018-06-15,60,40.0202255,-105.285543,NA,NA,"Thorne Nature Experience","Attention all future wildlife biologists: this is the class for you! ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80302,"Boulder",27840,12
"Colorado Creatures",2018-06-18,2018-06-22,60,40.0202255,-105.285543,NA,NA,"Thorne Nature Experience","Attention all future wildlife biologists: this is the class for you! ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80302,"Boulder",27841,12
"Colorado Creatures",2018-07-09,2018-07-13,60,40.0202255,-105.285543,NA,NA,"Thorne Nature Experience","Attention all future wildlife biologists: this is the class for you! ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80302,"Boulder",27842,12
"At Home in the Woods",2018-06-04,2018-06-08,60,40.0202255,-105.285543,NA,NA,"Thorne Nature Experience","Campers will learn how to comfortably survive in nature with respect for and awareness of animal friends.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80302,"Boulder",27830,12
"Gymnastics & Trampoline!: Week 1",2018-06-04,2018-06-08,96,40.0610511,-105.4149108,NA,NA,"Colorado Mountain Ranch","Gymnastics & Trampoline!",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,80302,"Boulder",24705,19.2
"Adventure Quest Week 3",2018-06-11,2018-06-15,88,40.0127367,-105.296685,NA,NA,"Renaissance Adventures","Day camp for fantasy heroes!",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,80302,"Boulder",26329,17.6
"Girl Ecologists",2018-07-30,2018-08-03,60,40.0202255,-105.285543,NA,NA,"Thorne Nature Experience","Women scientists, both past and present, play a key role in studying the environment.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80302,"Boulder",27846,12
"Survival Skills Camp - Boulder",2018-07-16,2018-07-20,81,40.0009764,-105.2669553,NA,NA,"Avid4 Adventure","Grouped by grade, kids learn essential skills for thriving outdoors including navigation, animal tracking, tool and shelter building, plant identification, and canoe paddling. Great skills for camping trips!",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,80302,"Boulder",31034,16.2
"Girl Ecologists",2018-08-06,2018-08-10,60,40.0202255,-105.285543,NA,NA,"Thorne Nature Experience","Women scientists, both past and present, play a key role in studying the environment.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80302,"Boulder",27847,12
"Scratch Game Development I",2018-06-18,2018-06-22,52,39.9109496,-104.9888583,NA,NA,"Coding with Kids","Start your coding journey by creating your own games! Campers will learn the core concepts of computer programming that will lay the foundations for future coding success.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,80233,"Northglenn",27624,10.4
"Minecraft Modding",2018-06-18,2018-06-22,56,39.9109496,-104.9888583,NA,NA,"Coding with Kids","Building Minecraft mods is a great way to learn programming, harness creativity, and enhance problem-solving skills while making your favorite game even better.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,80233,"Northglenn",27625,11.2
"Minecraft Modding Java",2018-06-18,2018-06-22,56,39.9109496,-104.9888583,NA,NA,"Coding with Kids","Take Minecraft to the next level and learn the most popular programming language in the world at the same time!",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,80233,"Northglenn",27626,11.2
"3D Game Development",2018-06-25,2018-06-29,52,39.9109496,-104.9888583,NA,NA,"Coding with Kids","3D Game Development offers the perfect opportunity for experienced coders to take their programming and game design skills to the next level. ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,80233,"Northglenn",27627,10.4
"Scratch Game Development I",2018-06-25,2018-06-29,52,39.9109496,-104.9888583,NA,NA,"Coding with Kids","Start your coding journey by creating your own games! Campers will learn the core concepts of computer programming that will lay the foundations for future coding success.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,80233,"Northglenn",27628,10.4
"Mud Mucking",2018-06-18,2018-06-22,60,40.0202255,-105.285543,NA,NA,"Thorne Nature Experience","Campers will strap on their sturdy sandals as they venture into the wet-n-wild of Front Range ecosystems search for all the critters that live in the mud. ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80302,"Boulder",27853,12
"Mud Mucking",2018-07-09,2018-07-13,60,40.0202255,-105.285543,NA,NA,"Thorne Nature Experience","Campers will strap on their sturdy sandals as they venture into the wet-n-wild of Front Range ecosystems search for all the critters that live in the mud. ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80302,"Boulder",27854,12
"Python - Games and More",2018-07-09,2018-07-13,52,39.9109496,-104.9888583,NA,NA,"Coding with Kids","Python is one of the most widely used programming languages in the professional world today! ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,80233,"Northglenn",27632,10.4
"Software Engineering with Micro:bit",2018-07-09,2018-07-13,57,39.9109496,-104.9888583,NA,NA,"Coding with Kids","Connect the digital and physical worlds! Get started with electronics and microcontrollers using the popular Arduino board. ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,80233,"Northglenn",27634,11.4
"Nature Play!",2018-06-25,2018-06-29,60,40.0202255,-105.285543,NA,NA,"Thorne Nature Experience","Unstructured play in nature is where the magic of nature connection really happens! ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80302,"Boulder",27857,12
"Milk and Honey Farm Camp",2018-06-04,2018-06-08,25,40.013157,-105.211272,NA,NA,"Boulder JCC","Become a farmer, a chef, and an artist all in one camp, based at the JCC Milk and Honey Farm.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,80303,"Boulder",26723,5
"Mornings At Cherryvale ",2018-06-04,2018-06-08,25,40.013157,-105.211272,NA,NA,"Boulder JCC","(Ages 5-12) If your child is attending a half-day specialty camp and wants to stay at the JCC all day, try our 'Mornings at Cherryvale' option . Your child will have the opportunity to experience 4 hours of Cherryvale Day Camp while enjoying their favorite specialty camp.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,80303,"Boulder",26724,5
"Play Well Intro to STEM with LEGO",2018-06-04,2018-06-08,25,40.013157,-105.211272,NA,NA,"Boulder JCC","Design and build projects such as cities, garbage trucks, catamarans, and dinosaurs as never before, and explore your craziest ideas in a supportive environment.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,80303,"Boulder",26721,5
"Cherryvale Day Camp Theme: Safari Adventure",2018-06-11,2018-06-15,64,40.013157,-105.211272,NA,NA,"Boulder JCC","(Ages 5-12) Cherryvale Day Camp provides a vibrant fun summer camp experience for children. Campers will have the opportunity to participate in arts crafts, play sports, tinker in a maker space, and more!!!",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,80303,"Boulder",26726,12.8
"Turn Passion into Profit: Camp Inc. Entrepreneurship",2018-06-11,2018-06-15,64,40.013157,-105.211272,NA,NA,"Boulder JCC","Turn your passion into profit in just 5 days, campers will learn the 21st century skills to make a difference while launching their very own company. ",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,80303,"Boulder",26727,12.8
"Mountainboarding!: Week 1",2018-06-04,2018-06-08,96,40.0610511,-105.4149108,NA,NA,"Colorado Mountain Ranch","Mountainboarding!",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,80302,"Boulder",24725,19.2
"Mountainboarding!: Week 2",2018-06-11,2018-06-15,96,40.0610511,-105.4149108,NA,NA,"Colorado Mountain Ranch","Mountainboarding!",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,80302,"Boulder",24726,19.2
"Woodland Wonders",2018-06-27,2018-06-27,30,39.9387969,-105.2569333,NA,NA,"Thorne Nature Experience","Campers and parents will venture into the woods and see who lives in the tall trees, in leafy shrubs, and along creeks. ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80303,"Boulder",27762,30
"I Dig Dinos",2018-06-08,2018-06-08,30,39.9786731,-105.2746192,NA,NA,"Thorne Nature Experience","Campers and parents will explore the same Colorado land where dinosaurs once roamed! ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80305,"Boulder",27897,30
"I Dig Dinos",2018-06-13,2018-06-13,30,39.9786731,-105.2746192,NA,NA,"Thorne Nature Experience","Campers and parents will explore the same Colorado land where dinosaurs once roamed! ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80305,"Boulder",27898,30
"I Dig Dinos",2018-07-20,2018-07-20,30,39.9786731,-105.2746192,NA,NA,"Thorne Nature Experience","Campers and parents will explore the same Colorado land where dinosaurs once roamed! ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80305,"Boulder",27900,30
"Under the Sea - Golden",2018-06-25,2018-06-29,29,39.7227868,-105.2148122,NA,NA,"YMCA of Metropolitan Denver","Bring your submarine and your sunscreen! It۪s time to dive down at pools, water parks, and more.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80401,"Golden",33744,5.8
"Holidaze - Golden",2018-07-02,2018-07-06,29,39.7227868,-105.2148122,NA,NA,"YMCA of Metropolitan Denver","Halloween and Christmas in July? With no tricks  just treats  campers will get to celebrate some of their favorite holidays all in one week. Halloween and Christmas in July? With no tricks  just treats  campers will get to celebrate some of their favorite holidays all in one week.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80401,"Golden",33745,5.8
"Eco-Explorers",2018-06-18,2018-06-22,60,40.011795,-105.2024376,NA,NA,"Thorne Nature Experience","Campers will become eco-explorers by tuning in to observations and using all five senses.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80303,"Boulder",27747,12
"Eco-Explorers",2018-06-25,2018-06-29,60,40.011795,-105.2024376,NA,NA,"Thorne Nature Experience","Campers will become eco-explorers by tuning in to observations and using all five senses.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80303,"Boulder",27748,12
"Eco-Explorers",2018-07-02,2018-07-06,48,40.011795,-105.2024376,NA,NA,"Thorne Nature Experience","Campers will become eco-explorers by tuning in to observations and using all five senses.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80303,"Boulder",27749,9.6
"Eco-Explorers",2018-07-09,2018-07-13,60,40.011795,-105.2024376,NA,NA,"Thorne Nature Experience","Campers will become eco-explorers by tuning in to observations and using all five senses.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80303,"Boulder",27750,12
"Eco-Explorers",2018-07-16,2018-07-20,60,40.011795,-105.2024376,NA,NA,"Thorne Nature Experience","Campers will become eco-explorers by tuning in to observations and using all five senses.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80303,"Boulder",27751,12
"Eco-Explorers",2018-07-23,2018-07-27,60,40.011795,-105.2024376,NA,NA,"Thorne Nature Experience","Campers will become eco-explorers by tuning in to observations and using all five senses.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80303,"Boulder",27752,12
"Creature Superheroes",2018-06-19,2018-06-19,30,40.011795,-105.2024376,NA,NA,"Thorne Nature Experience","Campers and parents will journey into nature and use their superpowers_to see, hear, and track animals. ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80303,"Boulder",27740,30
"Jeff & Paige Music Camp",2018-06-11,2018-06-15,60,40.011795,-105.2024376,NA,NA,"Thorne Nature Experience","Oo-Ah-Ah, Oo-Oo-Ah-Ah it's Summer Camp! Jeff and Paige proudly unite with Thorne Nature Experience to present a unique day camp, available for two one-week Camps this summer. ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80303,"Boulder",27754,12
"Jeff & Paige Music Camp",2018-07-30,2018-08-03,60,40.011795,-105.2024376,NA,NA,"Thorne Nature Experience","Oo-Ah-Ah, Oo-Oo-Ah-Ah it's Summer Camp! Jeff and Paige proudly unite with Thorne Nature Experience to present a unique day camp, available for two one-week Camps this summer. ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80303,"Boulder",27755,12
"Eco-Explorers",2018-05-29,2018-06-01,48,40.011795,-105.2024376,NA,NA,"Thorne Nature Experience","Campers will become eco-explorers by tuning in to observations and using all five senses.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80303,"Boulder",27763,12
"Eco-Explorers",2018-06-04,2018-06-08,60,40.011795,-105.2024376,NA,NA,"Thorne Nature Experience","Campers will become eco-explorers by tuning in to observations and using all five senses.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80303,"Boulder",27764,12
"Eco-Explorers",2018-06-18,2018-06-22,60,40.011795,-105.2024376,NA,NA,"Thorne Nature Experience","Campers will become eco-explorers by tuning in to observations and using all five senses.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80303,"Boulder",27765,12
"Eco-Explorers",2018-08-06,2018-08-10,60,40.011795,-105.2024376,NA,NA,"Thorne Nature Experience","Campers will become eco-explorers by tuning in to observations and using all five senses.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80303,"Boulder",27753,12
"Imaginarium - Adams County",2018-06-11,2018-06-15,29,39.8517799,-104.9608717,NA,NA,"YMCA of Metropolitan Denver","Learn, play, experiment. Cultivate your imagination with us!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80229,"Denver",33438,5.8
"Adventure Quest Week 4",2018-06-18,2018-06-22,88,40.0127367,-105.296685,NA,NA,"Renaissance Adventures","Day camp for fantasy heroes!",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,80302,"Boulder",26330,17.6
"Adventure Quest Week 5",2018-06-25,2018-06-29,88,40.0127367,-105.296685,NA,NA,"Renaissance Adventures","Day camp for fantasy heroes!",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,80302,"Boulder",26331,17.6
"Scrapbook of Summer",2018-05-29,2018-06-01,60,39.9869187,-105.1421101,NA,NA,"Thorne Nature Experience","<p>Stalking through the woods and sloshing through wetlands, campers will use their senses as tools to interpret observations through drawings, crafts, music, and stories.</p>",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,80027,"Louisville",27776,15
"Adventure Quest Week 8",2018-07-16,2018-07-20,88,40.0127367,-105.296685,NA,NA,"Renaissance Adventures","Day camp for fantasy heroes!",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,80302,"Boulder",26333,17.6
"Adventure Quest Week 9",2018-07-23,2018-07-27,88,40.0127367,-105.296685,NA,NA,"Renaissance Adventures","Day camp for fantasy heroes!",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,80302,"Boulder",26334,17.6
"Adventure Quest Week 10",2018-07-30,2018-08-03,88,40.0127367,-105.296685,NA,NA,"Renaissance Adventures","Day camp for fantasy heroes!",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,80302,"Boulder",26335,17.6
"Adventure Quest Week 11",2018-08-06,2018-08-10,88,40.0127367,-105.296685,NA,NA,"Renaissance Adventures","Day camp for fantasy heroes!",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,80302,"Boulder",26336,17.6
"Adventure Quest Week 7",2018-07-09,2018-07-13,88,40.0127367,-105.296685,NA,NA,"Renaissance Adventures","Day camp for fantasy heroes!",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,80302,"Boulder",26332,17.6
"Story Time Adventure ",2018-05-29,2018-06-01,15,40.013157,-105.211272,NA,NA,"Boulder JCC","Campers bring children's book characters to life through drama, arts and crafts, cooking, and dancing. ",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,80303,"Boulder",26718,3.75
"Cherryvale Day Camp: Theme: Super hero ",2018-06-04,2018-06-08,64,40.013157,-105.211272,NA,NA,"Boulder JCC","(Ages 5-12) Cherryvale Day Camp provides a vibrant fun summer camp experience for children. Campers will have the opportunity to participate in arts crafts, play sports, tinker in a maker space, and more!!!",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,80303,"Boulder",26719,12.8
"Turn Passion into Profit: Camp Inc. Entrepreneurship",2018-06-04,2018-06-08,64,40.013157,-105.211272,NA,NA,"Boulder JCC","Turn your passion into profit in just 5 days, campers will learn the 21st century skills to make a difference while launching their very own company. ",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,80303,"Boulder",26720,12.8
"Challenge Island Magical Mystery Camp",2018-05-29,2018-06-01,15,40.013157,-105.211272,NA,NA,"Boulder JCC","Our eagle-eyed tribes will work together on Top Secret STEAM challenges from CSI to Scooby Doo to Sherlock Holmes to Nancy Drew. ",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,80303,"Boulder",26717,3.75
"Play Well Challenge with LEGO Materials",2018-06-04,2018-06-08,25,40.013157,-105.211272,NA,NA,"Boulder JCC","Apply real-world concepts in physics, engineering, and architecture by designing and building projects such as forklifts, houseboats, mini golf courses, and the London Tower Bridge.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,80303,"Boulder",26722,5
"Challenge Island Wizardry",2018-07-23,2018-07-27,25,40.013157,-105.211272,NA,NA,"Boulder JCC","Wizarding tribes take on spellbinding STEAM challenges from designing magic wands to building Hogwarts' castle to mixing up mystical potions.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,80303,"Boulder",26763,5
"Cherryvale Day Camp Theme: Under the Big Top ",2018-07-30,2018-08-03,64,40.013157,-105.211272,NA,NA,"Boulder JCC","(Ages 5-12) Cherryvale Day Camp provides a vibrant fun summer camp experience for children. Campers will have the opportunity to participate in arts crafts, play sports, tinker in a maker space, and more!!!",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,80303,"Boulder",26764,12.8
"Mighty Jungle - Arvada",2018-07-09,2018-07-13,29,39.8664901,-105.2201549,NA,NA,"YMCA of Metropolitan Denver","Lions, tigers, and bears, oh my! Discover creatures that slither, crawl, swing, climb, and run during this adventurous week of exploring",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80007,"Arvada",33486,5.8
"Under the Sea - Arvada",2018-07-16,2018-07-20,29,39.8664901,-105.2201549,NA,NA,"YMCA of Metropolitan Denver","Bring your submarine and your sunscreen! It۪s time to dive down at pools, water parks, and more.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80007,"Arvada",33487,5.8
"Mad Science - Arvada",2018-07-23,2018-07-27,29,39.8664901,-105.2201549,NA,NA,"YMCA of Metropolitan Denver","You can create anything you put your mind to. Explore the world of amazing experiments and cool activities. Work, squirm, and slime your way through a week of discovery and mess making.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,80007,"Arvada",33488,5.8
"Art At The Farm ",2018-06-11,2018-06-15,25,40.013157,-105.211272,NA,NA,"Boulder JCC","Milk and Honey Farm will be the backdrop for this fun camp which will combine art projects and farm & garden activities. ",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,80303,"Boulder",26728,5
"Afternoons At Cherryvale",2018-06-04,2018-06-08,25,40.013157,-105.211272,NA,NA,"Boulder JCC","(Ages 5-12) If your child is attending a half-day specialty camp and wants to stay at the JCC all day, try our 'Afternoons at Cherryvale' option . Your child will have the opportunity to experience 4 hours of Cherryvale Day Camp while enjoying their favorite specialty camp.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,80303,"Boulder",26725,5
"Afternoons At Cherryvale",2018-06-11,2018-06-15,25,40.013157,-105.211272,NA,NA,"Boulder JCC","(Ages 5-12) If your child is attending a half-day specialty camp and wants to stay at the JCC all day, try our 'Afternoons at Cherryvale' option . Your child will have the opportunity to experience 4 hours of Cherryvale Day Camp while enjoying their favorite specialty camp.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,80303,"Boulder",26730,5
"Cherryvale Day Camp Theme: Out of this World Galctic Adventure",2018-06-18,2018-06-22,64,40.013157,-105.211272,NA,NA,"Boulder JCC","(Ages 5-12) Cherryvale Day Camp provides a vibrant fun summer camp experience for children. Campers will have the opportunity to participate in arts crafts, play sports, tinker in a maker space, and more!!!",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,80303,"Boulder",26731,12.8
"Think Like A Computer: Camp Inc. Coding Camp",2018-06-18,2018-06-22,64,40.013157,-105.211272,NA,NA,"Boulder JCC","Coding Camp",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,80303,"Boulder",26732,12.8
"Rube Goldberg Camp",2018-06-18,2018-06-22,25,40.013157,-105.211272,NA,NA,"Boulder JCC","Campers learn about simple machines, design thinking, and engineering while planning, designing, and building a spectacular Rube Goldberg machine. ",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,80303,"Boulder",26733,5
"Art Exploration",2018-06-18,2018-06-22,25,40.013157,-105.211272,NA,NA,"Boulder JCC","Campers dabble in several media throughout the week, including drawing, painting, and ceramics.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,80303,"Boulder",26734,5
