"","gender","distance","category","mincost","maxcost","sessiontimes","minage","maxage","sort","location","scholarships","specialneeds","beforeaftercare","gifted","keywords","lat","long","users"
"2805","both","20","",NA,NA,"",NA,NA,"","","","","","","drum","39.7392","-104.9902",2
"2806","both","20","",NA,NA,"",NA,NA,"","","","","","","du","39.7392","-104.9902",2
"2807","both","20","",NA,NA,"",NA,NA,"","","","","","","Dyslexia","39.7392","-104.9902",2
"2808","both","20","",NA,NA,"",NA,NA,"","80202","","","","","early+childhood","39.7392","-104.9902",1
"2809","both","20","",NA,NA,"",NA,NA,"","","","","","","edible","39.7392","-104.9902",2
"2810","both","20","",NA,NA,"",NA,NA,"","","","","","","edible+insects","39.7392","-104.9902",3
"2811","both","20","",NA,NA,"",NA,NA,"","","","","","","edible+revolution","39.7392","-104.9902",1
"2812","both","20","",NA,NA,"",NA,NA,"","","","","","","eugene+field","39.7392","-104.9902",2
"2813","both","20","",NA,NA,"",NA,NA,"","","","","","","evo","39.7392","-104.9902",2
"2814","both","20","",NA,NA,"",NA,NA,"","","","","","","Expo+Explorers+Camp","39.7392","-104.9902",1
"2815","both","5","",NA,NA,"",9,12,"","80207","","","","","fencing","39.7392","-104.9902",4
"2816","both","20","",NA,200,"day",6,9,"","80210","","","","","field+hockey","39.7392","-104.9902",1
"2817","both","20","",NA,200,"day",6,9,"Distance","80210","","","","","field+hockey","39.7392","-104.9902",1
"2818","both","20","arts",NA,NA,"",NA,NA,"","","scholarshipsAvailable","","","","film","39.7392","-104.9902",3
"2819","both","20","",NA,NA,"",NA,NA,"","","","","","","finance","39.7392","-104.9902",1
"2820","both","20","",NA,NA,"",NA,NA,"","","","","","","financial+education","39.7392","-104.9902",1
"2821","both","20","",NA,NA,"",NA,NA,"","","","","","","flower+power","39.7392","-104.9902",2
"2822","both","20","music",NA,NA,"",12,16,"","80224","","","","","flute","39.7392","-104.9902",1
"2823","both","20","",NA,NA,"",NA,NA,"","","","","","","football","39.7392","-104.9902",1
"2824","both","20","",NA,NA,"",NA,NA,"","","","","","","football+camp","39.7392","-104.9902",1
"2825","both","20","sports",NA,NA,"",NA,NA,"","","","","","","football+camp","39.7392","-104.9902",1
"2826","both","20","",NA,NA,"",NA,NA,"","","","","","","ford-warren","39.7392","-104.9902",7
"2827","both","20","",NA,NA,"",NA,NA,"","","","","","","free","39.7392","-104.9902",4
"2828","both","20","academic",0,0,"day",5,18,"","80224","","","","","free","39.7392","-104.9902",1
"2829","both","20","",NA,NA,"",NA,NA,"","80010","","","","","Free","39.7392","-104.9902",5
"2830","both","40","",NA,NA,"",5,14,"","80239","","","","","Free","39.7392","-104.9902",1
"2831","both","20","",NA,NA,"",NA,NA,"","","","","","","frequent+flyers","39.7392","-104.9902",2
"2832","both","20","",NA,NA,"",NA,NA,"","","","","","","funny+bunny","39.7392","-104.9902",1
"2833","both","20","",NA,NA,"",NA,NA,"","","","","","","garage+band","39.7392","-104.9902",2
"2834","both","20","",NA,NA,"",NA,NA,"","","","","","","gardening","39.7392","-104.9902",1
"2835","both","20","",NA,NA,"day",NA,NA,"","80238","","","","","girls+rock","39.7392","-104.9902",2
"2836","both","20","",NA,NA,"day",3,5,"","80238","","","","","girls+rock","39.7392","-104.9902",1
"2837","both","20","",NA,NA,"day",NA,NA,"Distance","80238","","","","","girls+rock","39.7392","-104.9902",2
"2838","both","20","",NA,NA,"day",3,5,"","80238","","","offersBeforeAfterCare","","girls+rock","39.7392","-104.9902",1
"2839","both","20","",NA,NA,"day",3,6,"","80238","","","offersBeforeAfterCare","","girls+rock","39.7392","-104.9902",1
"2840","both","20","",NA,NA,"day",3,5,"Distance","80238","","","offersBeforeAfterCare","","girls+rock","39.7392","-104.9902",2
"2841","both","20","",NA,NA,"day",3,6,"Distance","80238","","","offersBeforeAfterCare","","girls+rock","39.7392","-104.9902",1
"2842","both","20","",NA,NA,"",NA,NA,"","","","","","","glue+salt+painting","39.7392","-104.9902",2
"2843","both","20","",NA,NA,"day",NA,NA,"","","","","","","golf","39.7392","-104.9902",9
"2844","female","20","",NA,NA,"",NA,NA,"","80209","","","","","golf","39.7392","-104.9902",1
"2845","both","20","",NA,NA,"",NA,NA,"","","","","","","gonzales","39.7392","-104.9902",2
"2846","both","20","",NA,NA,"",NA,NA,"","","","","","","Gonzales","39.7392","-104.9902",4
"2847","both","20","",NA,NA,"",NA,NA,"","","","","","","green+valley","39.7392","-104.9902",2
"2848","both","20","",NA,NA,"",NA,NA,"","","","","","","green+valley+library","39.7392","-104.9902",5
"2849","both","20","",NA,NA,"",NA,NA,"","","","","","","green+valley+ranch+library","39.7392","-104.9902",6
"2850","both","20","",NA,NA,"",NA,NA,"","","","","","","greenway","39.7392","-104.9902",3
"2851","both","20","",0,150,"",10,13,"","6661+s.+bridger+ct+centennial+colorado","","","","","guitar","39.7392","-104.9902",1
"2852","both","20","",NA,NA,"",NA,NA,"","","","","","","gymnastics","39.7392","-104.9902",2
"2853","both","20","",0,350,"",NA,NA,"","","","","","","gymnastics","39.7392","-104.9902",1
"2854","both","20","",0,350,"",10,13,"","","","","","","gymnastics","39.7392","-104.9902",1
"2855","both","20","",0,350,"",8,13,"","","","","","","gymnastics","39.7392","-104.9902",1
"2856","both","20","",0,350,"",NA,NA,"Cost","","","","","","gymnastics","39.7392","-104.9902",1
"2857","both","20","",0,350,"",10,13,"Cost","","","","","","gymnastics","39.7392","-104.9902",1
"2858","both","20","",0,350,"",8,13,"Cost","","","","","","gymnastics","39.7392","-104.9902",1
"2859","both","20","",NA,200,"day",6,9,"","80210","","","","","gymnastics","39.7392","-104.9902",1
"2860","both","20","",NA,200,"day",6,9,"Distance","80210","","","","","gymnastics","39.7392","-104.9902",2
"2861","both","20","",0,300,"",NA,NA,"","","","","","","Gymnastics","39.7392","-104.9902",2
"2862","both","20","arts",0,300,"",NA,NA,"","","","","","","Gymnastics","39.7392","-104.9902",2
"2863","both","20","arts",0,500,"",5,12,"","","","","","","Gymnastics","39.7392","-104.9902",1
"2864","both","20","",0,300,"",NA,NA,"Cost","","","","","","Gymnastics","39.7392","-104.9902",6
"2865","both","20","arts",0,500,"",5,12,"Cost","","","","","","Gymnastics","39.7392","-104.9902",1
"2866","both","20","",NA,NA,"",NA,NA,"","","","","","","gymnastics+and+princess+camp","39.7392","-104.9902",1
"2867","both","20","",NA,NA,"",NA,NA,"","","","","","","hadley","39.7392","-104.9902",3
"2868","both","5","",NA,NA,"",NA,NA,"","","","","","","Hadley","39.7392","-104.9902",1
"2869","both","5","",NA,NA,"",NA,NA,"","80207","","","","","Hadley","39.7392","-104.9902",1
"2870","both","20","",NA,NA,"",NA,NA,"","","","","","","hampden","39.7392","-104.9902",2
"2871","both","20","",NA,NA,"",NA,NA,"","","","","","","Harry+potter","39.7392","-104.9902",1
"2872","both","20","",NA,NA,"",9,13,"","","","","","","history","39.7392","-104.9902",1
"2873","both","20","",NA,NA,"",NA,NA,"","","","","","","horse","39.7392","-104.9902",2
"2874","both","20","",NA,NA,"",NA,NA,"","","","","","","horse+back+riding","39.7392","-104.9902",1
"2875","both","20","",NA,NA,"",NA,NA,"","","","","","","horse+riding","39.7392","-104.9902",1
"2876","both","30","",NA,NA,"",7,9,"","1787+S+Logan+St.++Denver","","","","","horseback+riding","39.7392","-104.9902",1
"2877","both","30","",NA,NA,"",7,9,"Distance","1787+S+Logan+St.++Denver","","","","","horseback+riding","39.7392","-104.9902",1
"2878","both","20","",NA,NA,"",NA,NA,"","","","","","","hoses","39.7392","-104.9902",1
"2879","both","1","",NA,NA,"",NA,NA,"","80209","","","","","hummingbird+henna","39.7392","-104.9902",1
"2880","both","20","",NA,NA,"",NA,NA,"","","","","","","ice+skating","39.7392","-104.9902",1
"2881","both","20","",NA,NA,"",NA,NA,"","","","","","","id+tech","39.7392","-104.9902",1
"2882","both","20","",NA,NA,"",NA,NA,"","","","","","","indoor+camping","39.7392","-104.9902",1
"2883","both","20","",NA,NA,"",14,18,"","","","","","","Internship","39.7392","-104.9902",2
"2884","both","20","",NA,NA,"",NA,NA,"","","","","","","jiu","39.7392","-104.9902",1
"2885","both","20","",NA,NA,"",NA,NA,"","","","","","","karate","39.7392","-104.9902",5
"2886","both","8","",NA,NA,"",8,10,"","80207","","","","","karate","39.7392","-104.9902",1
"2887","both","20","",NA,NA,"",NA,NA,"","80224","","","","","karate","39.7392","-104.9902",1
"2888","both","20","",NA,NA,"",NA,NA,"","","","","","","keystone","39.7392","-104.9902",2
"2889","both","8","",NA,NA,"",8,10,"","80207","","","","","kung+fu","39.7392","-104.9902",1
"2890","both","5","arts",0,500,"",10,12,"","80219","","","","","kung+fu","39.7392","-104.9902",1
"2891","both","20","",NA,NA,"",NA,NA,"","","","","","","lacrosse","39.7392","-104.9902",1
"2892","both","20","",NA,NA,"",6,9,"","80210","","","","","lacrosse","39.7392","-104.9902",1
"2893","both","20","",NA,200,"day",6,9,"","80210","","","","","lacrosse","39.7392","-104.9902",1
"2894","both","20","",NA,NA,"",6,9,"Distance","80210","","","","","lacrosse","39.7392","-104.9902",1
"2895","both","20","",NA,200,"day",6,9,"Distance","80210","","","","","lacrosse","39.7392","-104.9902",1
"2896","both","20","",NA,NA,"",14,18,"","","","","","","Law","39.7392","-104.9902",2
"2897","both","20","dance",NA,NA,"",14,18,"","","","","","","Law","39.7392","-104.9902",2
"2898","both","20","",NA,NA,"",14,18,"","","scholarshipsAvailable","","","","Law","39.7392","-104.9902",1
"2899","both","20","",NA,NA,"",14,18,"","","","","","","Legal","39.7392","-104.9902",2
"2900","both","20","sports",NA,NA,"",6,9,"","","","","","","LEGO","39.7392","-104.9902",2
"2901","both","20","",NA,NA,"",NA,NA,"","","","","","","library","39.7392","-104.9902",12
"2902","both","20","",NA,NA,"",NA,NA,"","80202","","","","","library","39.7392","-104.9902",1
"2903","both","10","",NA,NA,"",NA,NA,"","80249","","","","","library","39.7392","-104.9902",1
"2904","both","10","",NA,NA,"",NA,NA,"Distance","80249","","","","","library","39.7392","-104.9902",6
"2905","both","20","",NA,NA,"",NA,NA,"","","","","","","Library","39.7392","-104.9902",2
"2906","both","20","",NA,NA,"",NA,NA,"","","","","","","low-income+after+school+care","39.7392","-104.9902",1
"2907","both","3","",NA,NA,"",10,11,"","80207","","","","","make+bike","39.7392","-104.9902",1
"2908","both","3","",NA,NA,"",8,11,"","80207","","","","","make+bike","39.7392","-104.9902",1
"2909","both","5","",NA,NA,"",8,11,"","80207","","","","","make+bike","39.7392","-104.9902",1
"2910","both","3","",NA,NA,"",10,11,"Distance","80207","","","","","make+bike","39.7392","-104.9902",1
"2911","both","3","",NA,NA,"",8,11,"Distance","80207","","","","","make+bike","39.7392","-104.9902",1
"2912","both","5","",NA,NA,"",8,11,"Distance","80207","","","","","make+bike","39.7392","-104.9902",1
"2913","both","5","",NA,NA,"",NA,NA,"","80207","","","","","man+of+1000+songs","39.7392","-104.9902",1
"2914","both","20","",NA,NA,"",NA,NA,"","","","","","","martial+arts","39.7392","-104.9902",2
"2915","both","20","academic",NA,NA,"",NA,NA,"","","","","","","math","39.7392","-104.9902",1
"2916","both","20","academic",0,NA,"day",NA,NA,"","80216","","","","","math","39.7392","-104.9902",1
"2917","both","20","",0,NA,"day",10,18,"","80216","","","","","math","39.7392","-104.9902",1
"2918","both","10","",NA,NA,"",NA,NA,"","80238","","","","","math","39.7392","-104.9902",1
"2919","both","10","",NA,NA,"",NA,NA,"Distance","80238","","","","","math","39.7392","-104.9902",1
"2920","both","20","",0,NA,"day",10,18,"","80216","","","","giftedStudent","math","39.7392","-104.9902",1
"2921","both","20","",NA,NA,"day",NA,NA,"","80216","scholarshipsAvailable","","","giftedStudent","math","39.7392","-104.9902",1
"2922","both","20","",0,350,"day",10,18,"","80216","scholarshipsAvailable","","","giftedStudent","math","39.7392","-104.9902",1
"2923","both","20","",NA,NA,"",NA,NA,"","","","","","","Math","39.7392","-104.9902",4
"2924","both","20","academic",NA,NA,"",NA,NA,"","","","","","","Math","39.7392","-104.9902",2
"2925","both","20","academic",NA,NA,"",16,NA,"","","","","","","Math","39.7392","-104.9902",7
"2926","both","20","academic",NA,NA,"",16,16,"","","","","","","Math","39.7392","-104.9902",3
"2927","both","20","academic",NA,NA,"",14,18,"","","","","","","Math","39.7392","-104.9902",1
"2928","both","20","academic",NA,NA,"",16,18,"","","","","","","Math","39.7392","-104.9902",3
"2929","both","20","academic",NA,NA,"",1614,18,"","","","","","","Math","39.7392","-104.9902",1
"2930","both","10","academic",NA,NA,"",14,18,"","2290+S.+Sherman+St.","","","","","Math","39.7392","-104.9902",1
"2931","both","10","academic",NA,NA,"",14,18,"Distance","2290+S.+Sherman+St.","","","","","Math","39.7392","-104.9902",2
"2932","both","20","",NA,NA,"",NA,NA,"","","","","","","mi+casa","39.7392","-104.9902",3
"2933","both","20","",NA,NA,"",NA,NA,"","80219","","","","","mi+casa","39.7392","-104.9902",1
"2934","both","20","",NA,NA,"",NA,NA,"","","","","","","micro+ranch","39.7392","-104.9902",4
"2935","both","20","",NA,NA,"",NA,NA,"","","","","","","microranch","39.7392","-104.9902",2
"2936","both","20","",NA,NA,"",NA,NA,"","","","","","","minecraft","39.7392","-104.9902",9
"2937","both","20","",0,0,"",NA,NA,"","","","","","","minecraft","39.7392","-104.9902",1
"2938","both","20","",0,50,"",NA,NA,"","","","","","","minecraft","39.7392","-104.9902",1
"2939","both","100","academic",0,0,"",NA,NA,"","80247","","","","","minecraft","39.7392","-104.9902",1
"2940","both","20","arts",0,0,"",NA,NA,"","80247","","","","","minecraft","39.7392","-104.9902",1
"2941","both","100","academic",0,500,"",NA,NA,"","80247","","","","","minecraft","39.7392","-104.9902",1
"2942","both","20","arts",0,0,"afternoon",NA,NA,"","80247","","","","","minecraft","39.7392","-104.9902",1
"2943","both","20","",NA,NA,"",NA,NA,"","","","","","","Montbello","39.7392","-104.9902",8
"2944","both","20","",NA,NA,"",NA,NA,"","","","","","","montbello+branch","39.7392","-104.9902",2
"2945","both","20","",NA,NA,"",NA,NA,"","","","","","","museum","39.7392","-104.9902",2
"2946","both","20","drama",NA,NA,"",NA,NA,"","","","","","","music","39.7392","-104.9902",5
"2947","both","5","",0,50,"morning",6,10,"","80218","","","","","music","39.7392","-104.9902",1
"2948","both","20","drama",NA,NA,"day",14,19,"","","scholarshipsAvailable","","","","musical","39.7392","-104.9902",1
"2949","both","20","arts",NA,NA,"",NA,NA,"","80239","","","","","natation","39.7392","-104.9902",1
"2950","both","5","",NA,NA,"",8,11,"","80207","","","","","nike","39.7392","-104.9902",1
"2951","both","7","",NA,NA,"",9,11,"","80207","","","","","ninja","39.7392","-104.9902",2
"2952","both","20","",NA,NA,"",NA,NA,"","","","","","","ninja+camp","39.7392","-104.9902",3
"2953","both","10","",NA,NA,"",9,12,"","80207","","","","","ninja+camp","39.7392","-104.9902",1
"2954","both","20","",NA,NA,"",NA,NA,"","","","","","","noteable+kids","39.7392","-104.9902",2
"2955","both","10","academic",NA,NA,"day",5,13,"","80230","","","","","OG","39.7392","-104.9902",1
"2956","both","10","academic",NA,NA,"day",5,13,"Distance","80230","","","","","OG","39.7392","-104.9902",1
"2957","both","20","",0,15,"",5,10,"","","","","","","Paint","39.7392","-104.9902",1
"2958","both","20","",NA,NA,"",NA,NA,"","","","","","","Painting","39.7392","-104.9902",1
"2959","both","20","",NA,NA,"",NA,NA,"","","","","","","park+hill","39.7392","-104.9902",9
"2960","both","20","",NA,NA,"",NA,NA,"","","","","","","Park+Hill","39.7392","-104.9902",1
"2961","both","1","",NA,NA,"",NA,NA,"","80207","","","","","Park+Hill","39.7392","-104.9902",1
"2962","both","5","",NA,NA,"",NA,NA,"","80207","","","","","Park+Hill+Branch+Library","39.7392","-104.9902",1
"2963","both","5","",NA,NA,"",NA,NA,"","80207","","","","","Park+Hill+Branch+LIbrary","39.7392","-104.9902",1
"2964","both","20","",NA,NA,"",NA,NA,"","","","","","","park+hill+library","39.7392","-104.9902",1
"2965","both","20","",NA,NA,"",NA,NA,"","","","","","","park+hill+methodist","39.7392","-104.9902",3
"2966","both","5","academic",NA,NA,"",8,11,"","80207","","","","","parkor","39.7392","-104.9902",1
"2967","both","5","academic",NA,NA,"",8,11,"Distance","80207","","","","","parkor","39.7392","-104.9902",1
"2968","both","20","",NA,NA,"",NA,NA,"","","","","","","parkour","39.7392","-104.9902",2
"2969","both","20","",NA,NA,"",NA,NA,"","","","","","","pauline+robinson","39.7392","-104.9902",8
"2970","both","20","",NA,NA,"",NA,NA,"","80207","","","","","Pauline+Robinson","39.7392","-104.9902",1
"2971","both","20","",NA,NA,"",NA,NA,"","80207","","","","","pauline+robinson+branch","39.7392","-104.9902",1
"2972","both","5","",NA,NA,"",NA,NA,"","80207","","","","","pauline+robinson+branch","39.7392","-104.9902",2
"2973","both","5","",NA,NA,"",NA,NA,"Date","80207","","","","","pauline+robinson+branch","39.7392","-104.9902",1
"2974","both","5","",NA,NA,"",NA,NA,"","80207","","","","","pauline+robinson+branch+library","39.7392","-104.9902",1
"2975","both","20","",NA,NA,"",NA,NA,"","","","","","","pedalheads","39.7392","-104.9902",3
"2976","both","20","",NA,NA,"",NA,NA,"","","","","","","performing+arts","39.7392","-104.9902",3
"2977","both","20","cooking",NA,NA,"",NA,NA,"","","","","","","pho","39.7392","-104.9902",1
"2978","both","20","",NA,NA,"",NA,NA,"","","","","","","photographty","39.7392","-104.9902",2
"2979","both","20","",NA,NA,"",NA,NA,"","","","","","","photography","39.7392","-104.9902",3
"2980","both","20","",NA,NA,"",10,15,"","","","","","","photography","39.7392","-104.9902",1
"2981","both","20","academic",NA,NA,"morning",3,8,"","80301","scholarshipsAvailable","","","","Pottery","39.7392","-104.9902",1
"2982","both","20","",NA,NA,"",NA,NA,"","","","","","","reading","39.7392","-104.9902",3
"2983","both","20","academic",NA,NA,"",NA,NA,"","","","","","","reading","39.7392","-104.9902",1
