"","session_name","session_date_start","session_date_end","session_cost","lat","long","nbhd_id","nbhd_name","camp_name","session_short_description","has_special_needs_offerings","has_scholarships","has_academic","has_arts","has_cooking","has_dance","has_drama","has_music","has_nature","has_sports","has_stem","bgroup_id2","session_address_1","session_zip","session_city","session_id","cost_per_day"
"2339","Stand Up Paddleboarding Skills Camp - Boulder","2018-07-23","2018-07-27",439,40.0009764,-105.2669553,NA,NA,"Avid4 Adventure","Our Stand Up Paddleboarding Camp gets campers out on both flat-water and whitewater, experiencing the joy of paddling with scenic perspective while building core strength.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"700 20th Street",80302,"Boulder",31025,87.8
"2340","Survival Skills Adventure Team - Boulder","2018-06-25","2018-06-29",439,40.0009764,-105.2669553,NA,NA,"Avid4 Adventure","Grouped by grade, kids learn essential skills for thriving outdoors including navigation, animal tracking, tool and shelter building, plant identification, and canoe paddling. Great skills for camping trips!",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"700 20th Street",80302,"Boulder",31026,87.8
"2341","Survival Skills Adventure Team - Boulder","2018-07-09","2018-07-13",439,40.0009764,-105.2669553,NA,NA,"Avid4 Adventure","Grouped by grade, kids learn essential skills for thriving outdoors including navigation, animal tracking, tool and shelter building, plant identification, and canoe paddling. Great skills for camping trips!",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"700 20th Street",80302,"Boulder",31027,87.8
"2342","Survival Skills Adventure Team - Boulder","2018-07-30","2018-08-03",439,40.0009764,-105.2669553,NA,NA,"Avid4 Adventure","Grouped by grade, kids learn essential skills for thriving outdoors including navigation, animal tracking, tool and shelter building, plant identification, and canoe paddling. Great skills for camping trips!",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"700 20th Street",80302,"Boulder",31028,87.8
"2343","Survival Skills Camp - Boulder","2018-05-29","2018-06-01",351,40.0009764,-105.2669553,NA,NA,"Avid4 Adventure","Grouped by grade, kids learn essential skills for thriving outdoors including navigation, animal tracking, tool and shelter building, plant identification, and canoe paddling. Great skills for camping trips!",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"700 20th Street",80302,"Boulder",31029,87.75
"2344","Survival Skills Camp - Boulder","2018-06-04","2018-06-08",439,40.0009764,-105.2669553,NA,NA,"Avid4 Adventure","Grouped by grade, kids learn essential skills for thriving outdoors including navigation, animal tracking, tool and shelter building, plant identification, and canoe paddling. Great skills for camping trips!",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"700 20th Street",80302,"Boulder",31030,87.8
"2345","Survival Skills Camp - Boulder","2018-06-11","2018-06-15",439,40.0009764,-105.2669553,NA,NA,"Avid4 Adventure","Grouped by grade, kids learn essential skills for thriving outdoors including navigation, animal tracking, tool and shelter building, plant identification, and canoe paddling. Great skills for camping trips!",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"700 20th Street",80302,"Boulder",31031,87.8
"2346","Under the Sea - Adams County","2018-07-30","2018-08-03",195,39.8917261,-104.8800331,NA,NA,"YMCA of Metropolitan Denver","Bring your submarine and your sunscreen! It۪s time to dive down at pools, water parks, and more.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"9290 E 107th Ave",80604,"Henderson",33435,39
"2347","Rock the Decades - Adams County ","2018-08-06","2018-08-10",195,39.8917261,-104.8800331,NA,NA,"YMCA of Metropolitan Denver","Those clothes! That hair! Bring history to life and get your groovy dance moves on!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"9290 E 107th Ave",80604,"Henderson",33436,39
"2348","Lacrosse Camp","2018-06-04","2018-06-07",50,39.6719598,-104.8081973,NA,NA,"City of Aurora - Recreation","This camp is for boys & girls ages 8-14 interested in the game of lacrosse & wanting the chance to develop their skills.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"2500 S Wheel Park Cir",80013,"Aurora",30110,12.5
"2349","Survival Skills Camp - Boulder","2018-07-23","2018-07-27",439,40.0009764,-105.2669553,NA,NA,"Avid4 Adventure","Grouped by grade, kids learn essential skills for thriving outdoors including navigation, animal tracking, tool and shelter building, plant identification, and canoe paddling. Great skills for camping trips!",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"700 20th Street",80302,"Boulder",31035,87.8
"2350","Get in Gear - Lakewood","2018-06-11","2018-06-15",195,39.7216441,-105.1049107,NA,NA,"YMCA of Metropolitan Denver","Experience the natural world through exploration and active involvement in our Exploration Education camp at Dennison. ",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"401 Independence St",80226,"Lakewood",33753,39
"2351","Oh the Places You'll Go - Lakewood","2018-06-18","2018-06-22",195,39.7216441,-105.1049107,NA,NA,"YMCA of Metropolitan Denver","Experience the natural world through exploration and active involvement in our Exploration Education camp at Dennison. ",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"401 Independence St",80226,"Lakewood",33754,39
"2352","Culinary Academy - Lakewood","2018-06-25","2018-06-29",195,39.7216441,-105.1049107,NA,NA,"YMCA of Metropolitan Denver","Experience the natural world through exploration and active involvement in our Exploration Education camp at Dennison. ",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"401 Independence St",80226,"Lakewood",33755,39
"2353","Party in the USA - Lakewood","2018-07-02","2018-07-06",195,39.7216441,-105.1049107,NA,NA,"YMCA of Metropolitan Denver","Experience the natural world through exploration and active involvement in our Exploration Education camp at Dennison. ",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"401 Independence St",80226,"Lakewood",33756,39
"2354","Splish, Splash, Bash - Lakewood","2018-07-09","2018-07-13",195,39.7216441,-105.1049107,NA,NA,"YMCA of Metropolitan Denver","Experience the natural world through exploration and active involvement in our Exploration Education camp at Dennison. ",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"401 Independence St",80226,"Lakewood",33757,39
"2355","Fun and Fit  - Lakewood","2018-08-06","2018-08-10",195,39.7216441,-105.1049107,NA,NA,"YMCA of Metropolitan Denver","Experience the natural world through exploration and active involvement in our Exploration Education camp at Dennison. ",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"401 Independence St",80226,"Lakewood",33761,39
"2356","The Great Outdoors - Lakewood","2018-07-16","2018-07-20",195,39.7216441,-105.1049107,NA,NA,"YMCA of Metropolitan Denver","Experience the natural world through exploration and active involvement in our Exploration Education camp at Dennison. ",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"401 Independence St",80226,"Lakewood",33758,39
"2357","Go for the Gold - Lakewood","2018-07-23","2018-07-27",195,39.7216441,-105.1049107,NA,NA,"YMCA of Metropolitan Denver","Experience the natural world through exploration and active involvement in our Exploration Education camp at Dennison. ",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"401 Independence St",80226,"Lakewood",33759,39
"2358","Advanced Bird Banding","2018-06-18","2018-06-22",279,40.011795,-105.2024376,NA,NA,"Thorne Nature Experience","After completing the prerequisite Camp Experience_Birds & Bird Banding, campers are eligible for Advanced Bird Banding camp with Thorne's Founder and Master Bander, Dr. Oakleigh Thorne, II.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,"1466 N. 63rd St ",80303,"Boulder",27759,55.8
"2359","Birds and Bird Banding","2018-06-11","2018-06-15",279,40.011795,-105.2024376,NA,NA,"Thorne Nature Experience","Join Thorne's Founder and Master Bander, Dr. Oakleigh Thorne, II for a Camp Experience_focused on one of his greatest passions  birds! ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,"1466 N. 63rd St ",80303,"Boulder",27760,55.8
"2360","Busy Bugs","2018-06-05","2018-06-05",20,40.011795,-105.2024376,NA,NA,"Thorne Nature Experience","Campers and parents will creep along with the crawlies that live in Sombrero Marsh using a bug net and excitement for nature.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,"1466 N. 63rd Street",80303,"Boulder",27733,20
"2361","Busy Bugs","2018-06-22","2018-06-22",20,40.011795,-105.2024376,NA,NA,"Thorne Nature Experience","Campers and parents will creep along with the crawlies that live in Sombrero Marsh using a bug net and excitement for nature.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,"1466 N. 63rd Street",80303,"Boulder",27734,20
"2362","Busy Bugs","2018-06-26","2018-06-26",20,40.011795,-105.2024376,NA,NA,"Thorne Nature Experience","Campers and parents will creep along with the crawlies that live in Sombrero Marsh using a bug net and excitement for nature.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,"1466 N. 63rd Street",80303,"Boulder",27735,20
"2363","Busy Bugs","2018-07-24","2018-07-24",20,40.011795,-105.2024376,NA,NA,"Thorne Nature Experience","Campers and parents will creep along with the crawlies that live in Sombrero Marsh using a bug net and excitement for nature.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,"1466 N. 63rd Street",80303,"Boulder",27737,20
"2364","Busy Bugs","2018-08-10","2018-08-10",20,40.011795,-105.2024376,NA,NA,"Thorne Nature Experience","Campers and parents will creep along with the crawlies that live in Sombrero Marsh using a bug net and excitement for nature.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,"1466 N. 63rd Street",80303,"Boulder",27738,20
"2365","Creature Superheroes","2018-06-12","2018-06-12",20,40.011795,-105.2024376,NA,NA,"Thorne Nature Experience","Campers and parents will journey into nature and use their superpowers_to see, hear, and track animals. ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,"1466 N. 63rd Street",80303,"Boulder",27739,20
"2366","Busy Bugs","2018-07-10","2018-07-10",20,40.011795,-105.2024376,NA,NA,"Thorne Nature Experience","Campers and parents will creep along with the crawlies that live in Sombrero Marsh using a bug net and excitement for nature.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,"1466 N. 63rd Street",80303,"Boulder",27736,20
"2367","Creature Superheroes","2018-07-13","2018-07-13",20,40.011795,-105.2024376,NA,NA,"Thorne Nature Experience","Campers and parents will journey into nature and use their superpowers_to see, hear, and track animals. ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,"1466 N. 63rd Street",80303,"Boulder",27741,20
"2368","Creature Superheroes","2018-07-17","2018-07-17",20,40.011795,-105.2024376,NA,NA,"Thorne Nature Experience","Campers and parents will journey into nature and use their superpowers_to see, hear, and track animals. ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,"1466 N. 63rd Street",80303,"Boulder",27742,20
"2369","Creature Superheroes","2018-07-31","2018-07-31",20,40.011795,-105.2024376,NA,NA,"Thorne Nature Experience","Campers and parents will journey into nature and use their superpowers_to see, hear, and track animals. ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,"1466 N. 63rd Street",80303,"Boulder",27743,20
"2370","Creature Superheroes","2018-08-07","2018-08-07",20,40.011795,-105.2024376,NA,NA,"Thorne Nature Experience","Campers and parents will journey into nature and use their superpowers_to see, hear, and track animals. ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,"1466 N. 63rd Street",80303,"Boulder",27744,20
"2371","Eco-Explorers","2018-05-29","2018-06-01",279,40.011795,-105.2024376,NA,NA,"Thorne Nature Experience","Campers will become eco-explorers by tuning in to observations and using all five senses.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,"1466 N. 63rd Street",80303,"Boulder",27745,69.75
"2372","Eco-Explorers","2018-06-04","2018-06-08",349,40.011795,-105.2024376,NA,NA,"Thorne Nature Experience","Campers will become eco-explorers by tuning in to observations and using all five senses.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,"1466 N. 63rd Street",80303,"Boulder",27746,69.8
"2373","Mad Science - Arvada","2018-07-23","2018-07-27",195,39.8048161,-105.1183123,NA,NA,"YMCA of Metropolitan Denver","You can create anything you put your mind to. Explore the world of amazing experiments and cool activities. Work, squirm, and slime your way through a week of discovery and mess making.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"5900 Oak St",80004,"Arvada",33466,39
"2374","Holidaze - Arvada","2018-07-02","2018-07-06",195,39.8048161,-105.1183123,NA,NA,"YMCA of Metropolitan Denver","Halloween and Christmas in July? With no tricks  just treats  campers will get to celebrate some of their favorite holidays all in one week.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"5900 Oak St",80004,"Arvada",33463,39
"2375","Summer Rewind - Arvada","2018-08-06","2018-08-10",195,39.8048161,-105.1183123,NA,NA,"YMCA of Metropolitan Denver","So long summer! In our final goodbye, campers will have one more week of fun and adventure with trips and games galore.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"5900 Oak St",80004,"Arvada",33468,39
"2376","You're BACON Me Crazy - Arvada","2018-07-30","2018-08-03",195,39.8048161,-105.1183123,NA,NA,"YMCA of Metropolitan Denver","I scream, you scream, we all scream for ice cream! Bring your appetite during Food Week for this lip-smacking good time!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"5900 Oak St",80004,"Arvada",33467,39
"2377","Imaginarium - Arvada","2018-05-29","2018-06-01",195,39.8117668,-105.155318,NA,NA,"YMCA of Metropolitan Denver","Learn, play, experiment. Cultivate your imagination with us!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"6350 Eldridge St",80004,"Arvada",33469,48.75
"2378","Work Hard! Play Hard! - Arvada","2018-06-04","2018-06-08",195,39.8117668,-105.155318,NA,NA,"YMCA of Metropolitan Denver","How many sports can we fit into a week? Let۪s find out with Sports of all Sorts_and wear ourselves out silly!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"6350 Eldridge St",80004,"Arvada",33470,39
"2379","Rock the Decades - Arvada","2018-06-11","2018-06-15",195,39.8117668,-105.155318,NA,NA,"YMCA of Metropolitan Denver","Those clothes! That hair! Bring history to life and get your groovy dance moves on!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"6350 Eldridge St",80004,"Arvada",33471,39
"2380","H2 Oh Yeah! - Arvada","2018-06-25","2018-06-29",195,39.8117668,-105.155318,NA,NA,"YMCA of Metropolitan Denver","Swim, splash, slide and soak it all in_ grab a friend and dive right in!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"6350 Eldridge St",80004,"Arvada",33473,39
"2381","Holidaze - Arvada","2018-07-02","2018-07-06",195,39.8117668,-105.155318,NA,NA,"YMCA of Metropolitan Denver","Halloween and Christmas in July? With no tricks  just treats  campers will get to celebrate some of their favorite holidays all in one week.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"6350 Eldridge St",80004,"Arvada",33474,39
"2382","Mighty Jungle - Arvada","2018-07-09","2018-07-13",195,39.8117668,-105.155318,NA,NA,"YMCA of Metropolitan Denver","Lions, tigers, and bears, oh my! Discover creatures that slither, crawl, swing, climb, and run during this adventurous week of exploring",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"6350 Eldridge St",80004,"Arvada",33475,39
"2383","Y- Camp Throwdown - Arvada","2018-06-18","2018-06-22",195,39.8117668,-105.155318,NA,NA,"YMCA of Metropolitan Denver","Discover all you can achieve during this week of friendly competition. Give your all and challenge yourself by learning new leadership skills and getting your body moving!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"6350 Eldridge St",80004,"Arvada",33472,39
"2384","Mad Science - Arvada","2018-07-23","2018-07-27",195,39.8117668,-105.155318,NA,NA,"YMCA of Metropolitan Denver","You can create anything you put your mind to. Explore the world of amazing experiments and cool activities. Work, squirm, and slime your way through a week of discovery and mess making.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"6350 Eldridge St",80004,"Arvada",33477,39
"2385","You're BACON Me Crazy - Arvada","2018-07-30","2018-08-03",195,39.8117668,-105.155318,NA,NA,"YMCA of Metropolitan Denver","I scream, you scream, we all scream for ice cream! Bring your appetite during Food Week for this lip-smacking good time!",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"6350 Eldridge St",80004,"Arvada",33478,39
"2386","Summer Rewind - Arvada","2018-08-06","2018-08-10",195,39.8117668,-105.155318,NA,NA,"YMCA of Metropolitan Denver","So long summer! In our final goodbye, campers will have one more week of fun and adventure with trips and games galore.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"6350 Eldridge St",80004,"Arvada",33479,39
"2387","Under the Sea - Arvada","2018-07-16","2018-07-20",195,39.8117668,-105.155318,NA,NA,"YMCA of Metropolitan Denver","Bring your submarine and your sunscreen! It۪s time to dive down at pools, water parks, and more.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"6350 Eldridge St",80004,"Arvada",33476,39
"2388","Colorado Adventures","2018-06-11","2018-06-15",210,39.8117668,-105.155318,NA,NA,"YMCA of Metropolitan Denver","Check out Colorado۪s history while exploring famous landmarks and urban legends",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"6350 Eldridge Street",80004,"Arvada",33804,42
"2389","Adventure Quest Week 2","2018-06-04","2018-06-08",479,40.0127367,-105.296685,NA,NA,"Renaissance Adventures","Day camp for fantasy heroes!",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"101 Arapahoe Ave",80302,"Boulder",26328,95.8
"2390","To the Extreme","2018-06-25","2018-06-29",210,39.8117668,-105.155318,NA,NA,"YMCA of Metropolitan Denver"," What۪s your favorite team game? Play games with your new friends and cheer for the pros.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"6350 Eldridge Street",80004,"Arvada",33806,42
"2391","NO Theme Week","2018-07-02","2018-07-06",210,39.8117668,-105.155318,NA,NA,"YMCA of Metropolitan Denver","#Themeless",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"6350 Eldridge Street",80004,"Arvada",33807,42
"2392","Endless Summer","2018-07-09","2018-07-13",210,39.8117668,-105.155318,NA,NA,"YMCA of Metropolitan Denver","Summer is here! Get away with your friends and enjoy what summer is all about.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"6350 Eldridge Street",80004,"Arvada",33808,42
"2393","High Tide","2018-07-16","2018-07-20",210,39.8117668,-105.155318,NA,NA,"YMCA of Metropolitan Denver","Dive into a week of water. We will enjoy water games and activities that will keep you thirsting for more.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"6350 Eldridge Street",80004,"Arvada",33809,42
"2394","Ultimate Sports","2018-07-23","2018-07-27",210,39.8117668,-105.155318,NA,NA,"YMCA of Metropolitan Denver","Calling all sports fans! This is the week to show off your skills, meet us on the field & bring your game face.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,"6350 Eldridge Street",80004,"Arvada",33810,42
